"ID","Player Name","Position","HidPos","Team","Value","Status","Picked %","PickedTop 100 %","PickedTop 1000 %","Tot Pts","PPG","PPM","T6","G6","PPG6","Min","Goals","Assists","CS","GC","OG","PS","PM","Y","R","Saves","Bonus","BPS","Inf","Creat","Threat","ICT"
"33","Digne","DEF","2","Aston Villa","5","a","0","1","2.7","83","2.9","16.60","0","0","0.00","2440","0","4","7","42","1","0","0","6","0","0","8","459","538.8","772.7","202","151.6"
"199","Tarkowski","DEF","2","Everton","4.5","a","0","0","0.8","83","2.4","18.44","0","0","0.00","3106","1","2","7","51","1","0","0","11","0","0","5","486","892.6","118.1","315","132.8"
"29","Coutinho","MID","3","Aston Villa","7","a","0","0","0","83","4.4","11.86","0","0","0.00","1327","5","3","7","17","0","0","0","0","0","0","7","283","360.8","349.3","445","115.7"
"371","Joelinton","MID","3","Newcastle United","6","a","0","4","1.6","83","2.4","13.83","0","0","0.00","2554","4","2","7","46","0","0","0","8","0","0","7","323","529.6","386.6","583","149.5"
"681","Coutinho","MID","3","Aston Villa","7.1","a","10.6","0","0.6","83","4.4","11.69","0","7","0.00","1327","5","3","7","17","0","0","0","0","0","0","7","283","324.2","338.3","419","108.3"
"409","Walker-Peters","DEF","2","Southampton","4.5","a","0","0","0","82","2.6","18.22","0","0","0.00","2630","1","3","6","49","0","0","0","5","0","0","7","481","481.8","376.9","425","128.0"
"84","Ajer","DEF","2","Brentford","4.5","a","0","0","0.1","81","3.4","18.00","0","0","0.00","1995","1","3","8","32","0","0","0","5","0","0","5","384","390.0","124.2","184","70.0"
"82","Canós","DEF","2","Brentford","5","a","0","0","0","81","2.6","16.20","0","0","0.00","2077","3","3","8","36","1","0","0","6","1","0","5","268","386.4","283.6","439","111.0"
"481","Hwang","MID","3","Wolverhampton","6","a","0","4","2.8","81","2.7","13.50","0","0","0.00","1811","5","1","7","22","0","0","0","2","0","0","11","288","322.2","268.3","481","106.7"
"583","Hwang","STR","4","Wolverhampton","5.4","a","3.4","0","1.1","81","2.7","15.00","0","6","0.00","1811","5","1","7","22","0","0","0","2","0","0","11","288","318.0","258.6","433","100.5"
"226","Dallas","DEF","2","Leeds United","5","a","0","0","0","80","2.4","16.00","0","0","0.00","2920","1","1","5","66","0","0","0","5","0","0","6","473","615.8","509.6","288","141.8"
"419","Livramento","DEF","2","Southampton","4.5","a","0","55","58","80","2.9","17.78","0","0","0.00","2200","1","2","7","42","0","0","0","2","0","0","7","440","437.2","327.4","221","98.8"
"262","Iheanacho","STR","4","Leicester City","6.5","a","0","4","7.1","80","3.1","12.31","0","0","0.00","1253","4","6","1","25","0","0","0","1","0","0","10","246","292.0","242.7","390","92.2"
"178","Coleman","DEF","2","Everton","4.5","a","0","0","0.3","79","2.6","17.56","0","0","0.00","2656","1","1","7","50","1","0","0","4","0","0","6","439","469.4","232.1","170","86.9"
"135","Ziyech","MID","3","Chelsea","6","a","0","1","2.6","79","3.4","13.17","0","0","0.00","1311","4","3","7","12","0","0","0","3","0","0","9","281","365.2","458.6","504","132.6"
"373","Willock","MID","3","Newcastle United","5","a","0","2","0.9","79","2.7","15.80","0","0","0.00","2037","2","3","6","37","0","0","0","0","0","0","3","248","320.4","243.2","449","101.3"
"134","Kanté","MID","3","Chelsea","5","a","0","1","0.3","79","3","15.80","0","0","0.00","1769","2","5","9","19","0","0","0","2","0","0","2","377","455.6","414.3","223","109.3"
"403","Redmond","MID","3","Southampton","5.5","a","0","0","0","79","2.9","14.36","0","0","0.00","1827","1","6","4","33","0","0","0","0","0","0","6","313","333.6","516.0","310","116.0"
"44","Konsa","DEF","2","Aston Villa","4.5","a","0","2","1.8","78","2.7","17.33","0","0","0.00","2477","2","0","8","43","0","0","0","4","2","0","4","388","428.2","56.5","251","73.4"
"359","Fraser","MID","3","Newcastle United","5.5","a","0","28","23.8","78","2.9","14.18","0","0","0.00","1459","2","5","5","23","0","0","0","3","0","0","8","263","250.2","428.1","324","99.2"
"186","Iwobi","MID","3","Everton","5.5","a","0","0","0.1","78","2.8","14.18","0","0","0.00","2029","2","2","6","38","0","0","0","1","0","0","6","312","370.0","501.4","357","122.7"
"228","Llorente","DEF","2","Leeds United","4.5","a","0","2","1.3","77","2.8","17.11","0","0","0.00","2341","3","0","5","44","0","0","0","7","0","0","6","432","521.8","40.1","142","70.7"
"159","Ayew","MID","3","Crystal Palace","5.5","a","0","0","0.1","77","2.5","14.00","0","0","0.00","2012","3","4","9","31","0","0","0","2","0","0","3","281","349.2","361.3","491","120.1"
"140","Pulisic","MID","3","Chelsea","6","a","0","1","0.1","77","3.5","12.83","0","0","0.00","1282","6","2","6","10","0","0","0","2","0","0","2","206","317.6","223.9","434","97.5"
"479","Dendoncker","MID","3","Wolverhampton","5","a","0","0","0","76","2.5","15.20","0","0","0.00","1945","2","3","5","29","0","0","0","4","0","0","5","308","348.6","180.0","279","80.9"
"587","Lookman","MID","3","Leicester City","5.9","a","0.3","0","0","76","2.9","12.88","0","6","0.00","1446","6","0","2","31","0","0","0","2","0","0","6","225","363.0","301.9","516","117.9"
"132","Kovacic","MID","3","Chelsea","5","a","0","0","0","76","3","15.20","0","0","0.00","1552","2","5","8","11","0","0","0","4","0","0","7","348","409.6","407.4","198","101.5"
"555","Varane","DEF","2","Man United","5.5","a","2.3","0","0.3","75","3.4","13.64","0","4","0.00","1829","1","1","5","22","0","0","0","0","0","0","9","378","402.4","60.0","119","58.5"
"329","Varane","DEF","2","Man United","5","a","0","0","0.5","75","3.4","15.00","0","0","0.00","1829","1","1","5","22","0","0","0","0","0","0","9","378","402.4","60.0","119","58.5"
"590","Tomiyasu","DEF","2","Arsenal","4.5","a","1.9","6","8.5","75","3.6","16.67","0","5","0.00","1680","0","1","9","20","0","0","0","2","0","0","5","344","312.4","240.9","110","66.4"
"258","Castagne","DEF","2","Leicester City","4.5","a","0","0","0.1","75","2.8","16.67","0","0","0.00","2124","1","0","6","30","0","0","0","1","0","0","6","365","435.4","241.0","103","78.1"
"14","Tomiyasu","DEF","2","Arsenal","4.5","a","0","0","0.4","75","3.6","16.67","0","0","0.00","1680","0","1","9","20","0","0","0","2","0","0","5","344","312.4","240.9","110","66.4"
"356","Wilson","STR","4","Newcastle United","7.5","a","0","0","0","75","4.2","10.00","0","0","0.00","1386","8","0","3","32","0","0","0","4","0","0","14","220","319.8","127.3","494","92.4"
"114","Lamptey","DEF","2","B & H Albion","4.5","a","0","0","0.1","74","2.5","16.44","0","0","0.00","1547","0","2","6","21","0","0","0","4","0","0","7","308","254.6","367.9","175","79.4"
"156","Ward","DEF","2","Crystal Palace","4.5","a","0","0","0","73","2.6","16.22","0","0","0.00","2486","0","0","9","37","0","0","0","8","0","0","2","422","455.8","132.5","64","65.4"
"171","Olise","MID","3","Crystal Palace","5.5","a","0","2","1.6","73","2.8","13.27","0","0","0.00","1127","2","6","4","14","0","0","0","4","0","0","8","287","308.2","389.0","269","96.5"
"6","Partey","MID","3","Arsenal","5","a","0","0","0.1","71","3","14.20","0","0","0.00","2027","2","2","10","25","0","0","0","6","0","0","4","345","359.6","275.5","394","103.0"
"302","Stones","DEF","2","Man City","5.5","a","0","10","12.5","70","5","12.73","0","0","0.00","1117","1","0","9","6","0","0","0","0","0","0","4","290","219.8","79.7","145","44.4"
"463","Coufal","DEF","2","West Ham","4.5","a","0","0","0.2","70","2.5","15.56","0","0","0.00","2207","0","4","6","36","1","0","0","3","1","0","3","384","433.2","359.9","167","95.8"
"483","Podence","MID","3","Wolverhampton","5.5","a","0","1","0.5","70","2.7","12.73","0","0","0.00","1475","2","3","9","12","0","0","0","2","0","0","2","257","328.6","493.0","459","128.2"
"505","Dewsbury-Hall","MID","3","Leicester City","4.4","a","1.6","0","0","70","2.5","15.91","0","8","0.00","2101","1","2","8","27","0","0","0","4","0","0","4","337","373.8","494.2","219","108.9"
"266","Dewsbury-Hall","MID","3","Leicester City","5","a","0","0","0","70","2.5","14.00","0","0","0.00","2101","1","2","8","27","0","0","0","4","0","0","4","337","377.6","505.6","221","110.6"
"271","Daka","STR","4","Leicester City","6","a","0","0","0.1","70","3","11.67","0","0","0.00","1152","5","3","3","20","0","0","0","2","0","0","8","216","287.8","166.2","460","90.9"
"330","Maguire","DEF","2","Man United","5","a","0","0","0","69","2.3","13.80","0","0","0.00","2513","1","0","7","43","1","0","0","7","1","0","4","451","571.0","77.2","316","96.5"
"585","Roberts","DEF","2","Burnley","4.4","a","0.6","0","0.1","69","3.3","15.68","0","8","0.00","1689","1","1","6","23","0","0","0","2","0","0","6","313","299.4","195.6","98","59.3"
"277","Thiago","MID","3","Liverpool","5.5","a","0","98","97.7","69","2.8","12.55","0","0","0.00","1527","1","4","11","7","0","0","0","2","0","0","3","338","420.0","426.2","283","113.3"
"338","McTominay","MID","3","Man United","5","a","0","0","0","68","2.3","13.60","0","0","0.00","2386","1","2","8","37","0","0","0","9","0","0","2","346","478.4","325.1","297","110.1"
"334","Telles","DEF","2","Man United","5","a","0","1","0.3","67","3.2","13.40","0","0","0.00","1658","0","4","5","26","0","0","0","1","0","0","6","345","399.6","455.6","103","95.9"
"429","Doherty","DEF","2","Tottenham","5","a","0","2","1.4","67","4.5","13.40","0","0","0.00","871","2","5","3","11","0","0","0","0","0","0","8","255","279.6","224.4","291","79.6"
"374","Bruno Guimarães","MID","3","Newcastle United","6","a","0","0","0.1","67","3.9","11.17","0","0","0.00","1031","5","1","4","13","0","0","0","4","0","0","11","245","407.6","190.9","323","92.3"
"697","Bruno Guimarães","MID","3","Newcastle United","5","a","2.8","0","0","67","3.9","13.40","0","7","0.00","1031","5","1","4","13","0","0","0","4","0","0","11","245","385.4","188.8","301","87.7"
"337","Lindelöf","DEF","2","Man United","4.5","a","0","63","66.2","66","2.4","14.67","0","0","0.00","2353","0","2","6","47","0","0","0","4","0","0","4","471","449.0","76.3","66","59.3"
"267","Söyüncü","DEF","2","Leicester City","4.5","a","0","2","1.7","66","2.4","14.67","0","0","0.00","2497","1","0","5","44","0","0","0","5","0","0","6","454","606.4","64.7","90","76.2"
"461","Zouma","DEF","2","West Ham","4.5","a","0","0","0","66","2.8","14.67","0","0","0.00","2078","1","0","5","29","1","0","0","1","0","0","5","388","506.0","33.3","131","67.2"
"179","Townsend","MID","3","Everton","5.5","a","0","0","0.3","66","3.1","12.00","0","0","0.00","1452","3","2","3","30","0","0","0","3","0","0","8","252","351.6","468.9","221","103.9"
"444","Bissouma","MID","3","Tottenham","5","a","0","0","1.2","66","2.5","13.20","0","0","0.00","2110","1","2","7","28","0","0","0","10","0","0","9","351","429.2","169.3","126","72.4"
"287","Keita","MID","3","Liverpool","5","a","0","0","0","65","2.8","13.00","0","0","0.00","1169","3","2","8","6","0","0","0","3","0","0","4","262","302.0","243.8","258","80.5"
"293","Luis Díaz","MID","3","Liverpool","8","a","0","0","0","64","4.9","8.00","0","0","0.00","957","4","3","6","4","0","0","0","0","0","0","6","227","289.4","288.0","578","115.7"
"696","Luis Díaz","MID","3","Liverpool","8.1","a","8","0","0","64","4.9","7.90","0","6","0.00","957","4","3","6","4","0","0","0","0","0","0","6","227","273.8","245.6","530","105.1"
"191","Calvert-Lewin","STR","4","Everton","8","a","0","0","0.5","64","3.8","8.00","0","0","0.00","1281","5","2","3","31","0","0","1","2","0","0","10","207","255.8","144.7","448","84.7"
"443","Romero","DEF","2","Tottenham","5","a","0","5","3.7","63","2.9","12.60","0","0","0.00","1844","1","0","5","25","0","0","0","8","0","0","10","385","498.8","98.9","102","69.9"
"349","Shelvey","MID","3","Newcastle United","5","a","0","0","0","63","2.6","12.60","0","0","0.00","1981","2","1","6","30","0","0","0","5","1","0","6","292","320.8","246.7","156","72.6"
"335","Rashford","MID","3","Man United","6.5","a","0","0","0.8","63","2.5","9.69","0","0","0.00","1224","4","2","2","28","0","0","0","2","0","0","0","171","233.8","155.4","406","79.4"
"192","Holgate","DEF","2","Everton","4.5","a","0","0","0.1","62","2.5","13.78","0","0","0.00","2133","2","2","5","42","1","0","0","7","1","0","2","312","431.2","42.1","120","59.3"
"365","Murphy","MID","3","Newcastle United","4.5","a","0","0","1.4","62","1.9","13.78","0","0","0.00","1457","1","4","2","35","0","0","0","4","0","0","0","215","267.8","282.0","281","82.8"
"279","Firmino","STR","4","Liverpool","8","a","0","2","2.5","62","3.1","7.75","0","0","0.00","980","5","4","5","9","0","0","0","3","0","0","5","270","337.2","248.4","497","108.3"
"137","Werner","STR","4","Chelsea","8","a","0","1","0.7","62","3","7.75","0","0","0.00","1278","4","2","5","17","0","0","0","1","0","0","5","175","207.6","153.1","773","112.7"
"223","Klich","MID","3","Leeds United","5","a","0","0","0","61","1.8","12.20","0","0","0.00","2071","1","2","1","52","0","0","0","5","0","0","4","277","340.4","434.6","484","125.6"
"107","March","MID","3","B & H Albion","5","a","0","0","0.6","61","2","12.20","0","0","0.00","1733","0","2","7","23","0","0","0","1","0","0","0","216","278.4","528.4","291","109.7"
"168","Mateta","STR","4","Crystal Palace","5.5","a","0","12","13.8","61","2.8","11.09","0","0","0.00","1138","5","1","5","14","0","0","0","2","0","0","6","182","253.6","112.8","568","93.4"
"221","Cooper","DEF","2","Leeds United","4.5","a","0","0","0.1","60","2.9","13.33","0","0","0.00","1814","0","2","5","26","0","0","0","5","0","0","5","352","413.4","53.4","65","53.4"
"3","Xhaka","MID","3","Arsenal","5","a","0","0","0","60","2.2","12.00","0","0","0.00","2327","1","2","6","38","0","0","0","10","1","0","3","334","395.4","522.9","262","118.2"
"575","Lennon","MID","3","Burnley","4.6","a","0.1","0","0","60","2.1","13.04","0","7","0.00","1541","2","1","4","25","0","0","0","2","0","0","1","172","190.2","136.2","218","54.1"
"516","Sargent","STR","4","Norwich","5.4","a","0.2","0","0","60","2.3","11.11","0","1","0.00","1566","2","2","4","33","0","0","0","1","0","0","3","205","189.0","166.7","323","68.0"
"157","Clyne","DEF","2","Crystal Palace","4.5","a","0","0","0","59","3.7","13.11","0","0","0.00","1351","0","1","6","12","0","0","0","1","0","0","4","264","181.0","99.1","17","29.9"
"313","Zinchenko","DEF","2","Man City","5","a","0","4","0.9","59","3.9","11.80","0","0","0.00","1044","0","4","5","9","0","0","0","0","0","0","4","284","259.4","282.1","111","65.4"
"108","Webster","DEF","2","B & H Albion","4.5","a","0","0","0","59","2.7","13.11","0","0","0.00","1429","2","0","4","20","0","0","0","5","0","0","6","266","416.8","51.4","120","58.9"
"344","Elanga","MID","3","Man United","5","a","0","0","0.1","59","2.8","11.80","0","0","0.00","1208","2","3","4","17","0","0","0","0","0","0","2","193","206.2","172.1","303","68.2"
"512","Elanga","MID","3","Man United","4.8","a","0.8","0","0.1","59","2.8","12.29","0","7","0.00","1208","2","3","4","17","0","0","0","0","0","0","2","193","199.8","168.2","297","66.6"
"369","Almirón","MID","3","Newcastle United","5","a","0","0","0.5","59","2","11.80","0","0","0.00","1706","1","0","6","32","0","0","0","2","0","0","0","228","227.2","240.9","347","81.8"
"364","Krafth","DEF","2","Newcastle United","4.5","a","0","0","0.2","58","2.9","12.89","0","0","0.00","1636","0","1","6","20","0","0","0","5","0","0","3","262","270.4","102.7","54","42.9"
"420","Salisu","DEF","2","Southampton","4.5","a","0","1","1","58","1.7","12.89","0","0","0.00","2971","0","0","6","58","1","0","0","8","1","0","4","478","730.2","139.6","330","119.7"
"117","Moder","MID","3","B & H Albion","4.5","a","0","0","0","58","2.1","12.89","0","0","0.00","1694","0","3","5","23","0","0","0","1","0","0","0","227","239.6","286.0","372","90.3"
"118","Mwepu","MID","3","B & H Albion","5.5","a","0","0","0.1","58","3.2","10.55","0","0","0.00","990","2","5","3","13","0","0","0","2","0","0","5","200","244.8","143.2","210","59.4"
"183","Allan","MID","3","Everton","5","a","0","0","0","58","2.1","11.60","0","0","0.00","2181","0","3","6","38","0","0","0","7","1","0","2","313","391.4","228.4","82","70.4"
"155","Benteke","STR","4","Crystal Palace","5.5","a","0","0","0.1","58","2.3","10.55","0","0","0.00","1132","4","1","4","20","0","0","0","3","0","0","6","173","250.2","176.7","523","94.3"
"426","Forster","GK","1","Tottenham","4","a","0","0","0","57","3","14.25","0","0","0.00","1710","0","0","3","35","0","0","0","1","0","68","6","330","559.8","0.0","0","56.2"
"405","S.Armstrong","MID","3","Southampton","5","a","0","0","0","57","2.3","11.40","0","0","0.00","1465","2","1","3","30","0","0","0","1","0","0","3","239","266.2","384.0","377","102.7"
"525","A.Armstrong","STR","4","Southampton","5.7","a","1.4","3","1.6","57","2.5","10.00","0","2","0.00","1409","2","3","4","31","0","0","0","1","0","0","3","150","179.2","173.9","567","91.3"
"408","A.Armstrong","STR","4","Southampton","5.5","a","0","0","0.5","57","2.5","10.36","0","0","0.00","1409","2","3","4","31","0","0","0","1","0","0","3","150","179.2","180.2","575","92.7"
"436","R.Sessegnon","DEF","2","Tottenham","4.5","a","0","0","0.3","56","3.7","12.44","0","0","0.00","1046","0","3","6","11","0","0","0","2","0","0","3","231","171.0","204.9","137","51.3"
"401","McCarthy","GK","1","Southampton","4.5","a","0","0","0","55","3.2","12.22","0","0","0.00","1530","0","0","5","27","0","0","0","1","0","44","3","286","334.4","10.0","0","34.5"
"222","Ayling","DEF","2","Leeds United","4.5","a","0","0","0.2","55","2.1","12.22","0","0","0.00","2272","2","3","2","66","0","0","0","4","1","0","8","405","603.2","186.5","238","102.5"
"139","Chilwell","DEF","2","Chelsea","6","a","0","0","0","55","7.9","9.17","0","0","0.00","541","3","1","4","2","0","0","0","0","0","0","5","161","175.8","161.1","202","54.0"
"257","Amartey","DEF","2","Leicester City","4.5","a","0","3","3.6","55","2","12.22","0","0","0.00","2118","0","0","5","40","0","0","0","4","0","0","4","422","460.4","69.4","20","54.9"
"437","Bergwijn","MID","3","Tottenham","5.5","a","0","1","0.2","55","2.2","10.00","0","0","0.00","548","3","2","3","6","0","0","0","1","0","0","3","138","164.8","111.6","275","55.1"
"11","Nketiah","STR","4","Arsenal","7","a","0","0","0","55","2.6","7.86","0","0","0.00","823","5","1","0","18","0","0","0","3","0","0","6","194","249.2","165.2","408","82.1"
"700","Weghorst","STR","4","Burnley","6.2","a","4","0","0.2","55","2.8","8.87","0","8","0.00","1448","2","3","6","20","0","0","0","3","0","0","6","134","203.0","188.0","360","74.9"
"308","Aké","DEF","2","Man City","5","a","0","0","0","54","3.9","10.80","0","0","0.00","919","2","0","5","3","0","0","0","0","0","0","0","234","245.0","58.9","75","37.9"
"342","Dalot","DEF","2","Man United","4.5","a","0","0","0.3","54","2.2","12.00","0","0","0.00","1797","0","0","5","29","0","0","0","4","0","0","5","382","411.0","286.1","126","82.2"
"510","Dalot","DEF","2","Man United","4.2","a","1.4","0","0.1","54","2.2","12.86","0","7","0.00","1797","0","0","5","29","0","0","0","4","0","0","5","382","404.0","282.2","124","80.9"
"88","Jensen","MID","3","Brentford","5","a","0","0","0.1","54","1.7","10.80","0","0","0.00","1590","0","1","3","30","0","0","0","0","0","0","2","246","253.2","540.6","198","99.3"
"495","Kucka","MID","3","Watford","5.5","a","0.1","0","0","54","2.1","9.82","0","2","0.00","1917","1","2","2","34","1","0","0","3","1","0","2","218","304.8","164.2","353","82.1"
"154","McArthur","MID","3","Crystal Palace","5","a","0","0","1","54","2.6","10.80","0","0","0.00","1434","0","4","5","15","0","0","0","4","0","0","5","288","324.2","256.6","120","70.0"
"440","Bentancur","MID","3","Tottenham","5.5","a","0","1","0.3","52","3.1","9.45","0","0","0.00","1360","0","4","9","12","0","0","0","5","0","0","4","266","322.8","244.8","122","68.9"
"136","Loftus-Cheek","MID","3","Chelsea","5","a","0","0","0","52","2.2","10.40","0","0","0.00","1384","0","3","5","21","0","0","0","1","0","0","1","251","282.8","291.1","218","79.2"
"581","Normann","MID","3","Norwich","4.5","a","0.1","0","0","52","2.3","11.56","0","5","0.00","1643","1","2","4","40","0","0","0","6","0","0","3","206","273.0","208.2","111","58.9"
"702","Bentancur","MID","3","Tottenham","4.9","a","0.1","0","0","52","3.1","10.61","0","7","0.00","1360","0","4","9","12","0","0","0","5","0","0","4","266","274.2","205.0","118","59.7"
"270","Thomas","DEF","2","Leicester City","4.5","a","0","0","2","50","2.3","11.11","0","0","0.00","1911","0","1","5","35","0","0","0","2","0","0","1","349","406.2","198.5","59","66.6"
"17","Tavares","DEF","2","Arsenal","4.5","a","0","0","0.2","49","2.2","10.89","0","0","0.00","1169","1","1","3","19","0","0","0","2","0","0","2","199","201.0","188.2","221","61.1"
"144","Hudson-Odoi","MID","3","Chelsea","5.5","a","0","11","12.9","49","3.3","8.91","0","0","0.00","958","1","4","6","8","0","0","0","1","0","0","1","163","175.4","326.9","326","82.7"
"1","Cédric","DEF","2","Arsenal","4.5","a","0","0","0.6","48","2.3","10.67","0","0","0.00","1481","1","1","3","27","0","0","0","3","0","0","3","292","318.4","327.1","111","75.8"
"471","Johnson","DEF","2","West Ham","4.5","a","0","0","0","48","2.4","10.67","0","0","0.00","1397","1","0","3","18","0","0","0","1","0","0","1","235","307.2","176.4","39","52.3"
"105","Duffy","DEF","2","B & H Albion","4.5","a","0","0","0.9","48","2.7","10.67","0","0","0.00","1434","1","1","4","19","0","0","0","7","0","0","3","288","380.6","58.2","282","72.2"
"370","S.Longstaff","MID","3","Newcastle United","4.5","a","0","12","6.6","48","2","10.67","0","0","0.00","1458","1","1","2","29","0","0","0","1","0","0","1","206","246.0","116.6","93","45.7"
"360","Lascelles","DEF","2","Newcastle United","4.5","a","0","2","0.5","47","1.8","10.44","0","0","0.00","2055","1","1","3","44","2","0","0","5","0","0","2","284","418.4","46.4","280","74.2"
"332","Shaw","DEF","2","Man United","5","a","0","0","0","46","2.3","9.20","0","0","0.00","1600","0","3","3","24","0","0","0","8","0","0","3","276","292.0","586.1","54","93.3"
"193","Godfrey","DEF","2","Everton","4.5","a","0","0","0","45","2","10.00","0","0","0.00","2029","0","0","4","39","0","0","0","6","0","0","1","318","416.0","164.6","222","80.5"
"9","Pépé","MID","3","Arsenal","5.5","a","0","1","0.2","45","2.2","8.18","0","0","0.00","681","1","4","2","9","0","0","0","0","0","0","1","127","149.4","216.9","400","76.3"
"101","Lallana","MID","3","B & H Albion","5","a","0","0","0","44","1.8","8.80","0","0","0.00","1559","0","1","6","20","0","0","0","4","0","0","0","240","209.4","162.9","173","54.6"
"416","Diallo","MID","3","Southampton","4.5","a","0","0","0","44","1.9","9.78","0","0","0.00","1016","0","3","1","21","0","0","0","1","0","0","3","187","177.6","209.6","79","46.6"
"699","Eriksen","MID","3","Brentford","5.6","a","1.8","0","0","43","3.9","7.68","0","6","0.00","938","1","4","4","10","0","0","0","1","0","0","2","221","269.4","428.6","172","86.8"
"577","Gelhardt","STR","4","Leeds United","4.7","a","4.1","6","2.6","43","2.1","9.15","0","6","0.00","733","2","4","1","25","0","0","0","4","0","0","3","129","148.0","115.2","410","67.0"
"242","Gelhardt","STR","4","Leeds United","5.5","a","0","0","0","43","2.1","7.82","0","0","0.00","733","2","4","1","25","0","0","0","4","0","0","3","129","148.0","117.0","412","67.2"
"675","Mykolenko","DEF","2","Everton","4.9","a","1.2","0","0.1","42","3.2","8.57","0","7","0.00","1054","1","1","3","17","0","0","0","0","0","0","3","177","187.4","138.8","66","39.4"
"32","Chambers","DEF","2","Aston Villa","4.5","a","0","2","0.7","42","3.2","9.33","0","0","0.00","999","1","0","4","16","0","0","0","1","0","0","2","198","250.6","53.1","63","36.7"
"292","Tsimikas","DEF","2","Liverpool","4.5","a","0","1","0.1","42","3.2","9.33","0","0","0.00","874","0","2","4","6","0","0","0","3","0","0","2","202","214.4","401.1","141","75.8"
"194","Mykolenko","DEF","2","Everton","4.5","a","0","0","0","42","3.2","9.33","0","0","0.00","1054","1","1","3","17","0","0","0","0","0","0","3","177","187.4","138.8","66","39.4"
"278","Chamberlain","MID","3","Liverpool","5","a","0","0","0.4","42","2.5","8.40","0","0","0.00","777","2","1","3","7","0","0","0","0","0","0","2","148","162.8","170.0","208","54.0"
"341","Wan-Bissaka","DEF","2","Man United","4.5","a","0","0","0.5","41","2","9.11","0","0","0.00","1793","0","0","3","35","0","0","0","2","0","0","3","329","371.8","237.0","123","73.3"
"90","Roerslev","DEF","2","Brentford","4.5","a","0","0","0","41","2","9.11","0","0","0.00","1232","1","1","1","27","0","0","0","1","0","0","4","170","200.2","125.8","81","40.8"
"265","Ndidi","MID","3","Leicester City","5","a","0","0","0","41","2.2","8.20","0","0","0.00","1617","0","1","5","26","0","0","0","4","0","0","0","240","322.0","66.0","179","57.0"
"456","Ogbonna","DEF","2","West Ham","4.5","a","0","0","0","40","3.6","8.89","0","0","0.00","921","1","0","3","11","0","0","0","1","0","0","6","182","167.0","5.3","67","24.0"
"251","Albrighton","MID","3","Leicester City","5","a","0","0","0.4","40","2.4","8.00","0","0","0.00","1127","1","2","2","24","0","0","0","3","0","0","2","169","236.2","208.6","51","49.7"
"291","Jones","MID","3","Liverpool","5","a","0","0","0","40","2.7","8.00","0","0","0.00","849","1","1","4","9","0","0","0","0","0","0","3","177","156.4","179.7","171","50.8"
"249","Evans","DEF","2","Leicester City","4.5","a","0","0","1.3","39","2.2","8.67","0","0","0.00","1346","1","1","2","23","0","0","0","3","0","0","0","257","355.6","57.6","75","48.8"
"325","Phillips","MID","3","Man City","5","a","0","0","0.2","39","1.9","7.80","0","0","0.00","1594","0","1","3","25","0","0","0","4","0","0","1","209","270.8","151.0","99","52.4"
"363","Manquillo","DEF","2","Newcastle United","4.5","a","0","0","0.5","38","2","8.44","0","0","0.00","1258","1","3","1","27","0","0","0","5","0","0","0","206","244.2","65.4","64","37.7"
"477","Jonny","DEF","2","Wolverhampton","4.5","a","0","0","0.1","38","2.9","8.44","0","0","0.00","1022","2","0","2","22","0","0","0","1","0","0","2","178","229.8","174.2","144","54.9"
"676","Kamara","DEF","2","Watford","4.5","a","0.1","0","0.2","38","2","8.44","0","6","0.00","1622","1","0","3","37","0","0","0","3","1","0","3","299","352.0","152.5","45","54.7"
"417","Perraud","DEF","2","Southampton","4.5","a","0","0","0.3","38","1.9","8.44","0","0","0.00","1621","0","1","3","33","0","0","0","3","0","0","1","189","195.2","152.7","178","52.4"
"552","Forshaw","MID","3","Leeds United","4.5","a","0.1","0","0","38","1.7","8.44","0","0","0.00","1526","0","1","2","41","0","0","0","5","0","0","0","204","217.2","195.3","119","53.3"
"274","Milner","MID","3","Liverpool","4.5","a","0","0","0.2","38","1.6","8.44","0","0","0.00","844","0","1","4","6","0","0","0","2","0","0","1","196","233.2","332.8","78","64.5"
"224","Forshaw","MID","3","Leeds United","4.5","a","0","2","1.2","38","1.7","8.44","0","0","0.00","1526","0","1","2","41","0","0","0","5","0","0","0","204","217.2","195.3","119","53.3"
"45","Bailey","MID","3","Aston Villa","5","a","0","0","0.6","37","2.1","7.40","0","0","0.00","750","1","3","2","13","0","0","0","3","0","0","1","98","143.2","118.5","271","53.2"
"343","B.Williams","DEF","2","Man United","4","a","0","1","0.4","36","1.4","9.00","0","0","0.00","2119","0","1","2","52","0","0","0","8","0","0","4","346","371.0","289.3","80","74.5"
"677","Samir","DEF","2","Watford","4.5","a","0","0","0","36","1.9","8.00","0","6","0.00","1674","0","0","4","36","0","0","0","4","0","0","0","272","292.2","24.7","121","43.9"
"269","Soumaré","MID","3","Leicester City","4.5","a","0","0","0.3","36","1.9","8.00","0","0","0.00","1095","0","1","2","27","0","0","0","0","0","0","1","153","142.6","98.6","40","28.1"
"235","Struijk","DEF","2","Leeds United","4.5","a","0","1","0.4","35","1.2","7.78","0","0","0.00","2050","1","1","1","53","0","0","0","6","1","0","0","339","481.0","134.8","191","80.8"
"256","Ricardo","DEF","2","Leicester City","4.5","a","0","3","3.1","35","2.5","7.78","0","0","0.00","990","1","3","1","20","0","0","0","3","0","0","3","202","274.8","139.6","122","53.7"
