"Id","Code","Player Name","Position","HidPos","Team","Value","Status","Picked %","PickedTop 100 %","PickedTop 1000 %","Tot Pts","PPG","PPM","T6","G6","PPG6","Min","Goals","Assists","CS","GC","OG","PS","PM","Y","R","Saves","Bonus","BPS","Inf","Creat","Threat","ICT","Wk 38","Wk 37","Wk 36","Wk 35","Wk 34","Wk 33","Wk 32","Wk 31","Wk 30","Wk 29","Wk 28","Wk 27","Wk 26","Wk 25","Wk 24","Wk 23","Wk 22","Wk 21","Wk 20","Wk 19","Wk 18","Wk 17","Wk 16","Wk 15","Wk 14","Wk 13","Wk 12","Wk 11","Wk 10","Wk 9","Wk 8","Wk 7","Wk 6","Wk 5","Wk 4","Wk 3","Wk 2","Wk 1"
"549","490721","H.Bueno","DEF","2","Wolverhampton","4.5","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"559","200402","N.Semedo","DEF","2","Wolverhampton","4.5","a","0.6","0","0","84","2.5","18.67","16","6","2.67","2889","0","4","8","49","0","0","0","8","0","0","0","302","504.6","404.9","149","106.0","1","0","1","2","6","6","1","2","6","2","2","4","6","1","6","2","0","1","","0","6","9","1","1","","-1","2","6","1","1","3","2","1","0","1","2","",""
"441","209035","Panzo","DEF","2","Nottingham Forest","4","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"575","488464","Wiley","DEF","2","Chelsea","4","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"279","246265","Ndaba","DEF","2","Ipswich Town","4","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"43","465390","Kesler-Hayden","DEF","2","Aston Villa","4","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"170","514280","Gilchrist","DEF","2","Chelsea","4","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"93","472713","Hickey","DEF","2","Brentford","4.3","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"796","619146","Olabade Aluko","DEF","2","Leicester City","4","a","0","0","0","1","1","0.25","1","1","1.00","1","0","0","0","0","0","0","0","0","0","0","0","3","2.0","0.2","0","0.2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"591","462116","Todibo","DEF","2","West Ham","4.2","a","0.3","0","0","54","2","12.86","13","6","2.17","1824","0","0","5","33","0","0","0","3","0","0","1","233","373.0","37.1","35","44.5","2","0","6","2","1","2","2","1","","1","2","6","5","","","","","","0","0","7","1","","1","","0","1","6","1","1","0","2","2","","","","1","1"
"572","550864","Yoro","DEF","2","Man United","4.3","a","0.2","0","0","22","1","5.12","4","4","1.00","1160","0","0","1","24","0","0","0","5","0","0","0","90","207.4","55.8","54","31.8","","","1","0","2","1","-1","5","2","","1","0","1","","1","1","0","2","1","1","1","0","1","1","1","","","","","","","","","","","","",""
"598","515597","Bogarde","DEF","2","Aston Villa","3.9","a","0.2","0","0","6","0.8","1.54","0","0","0.00","473","0","0","0","11","0","0","0","2","0","0","0","22","84.8","33.3","15","13.3","","","","","","","","","","","","0","1","1","1","","1","","","","","","","","","","0","","","","","","","","1","1","",""
"616","501770","Nelson","DEF","2","Leicester City","4","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"236","17761","Tarkowski","DEF","2","Everton","4.7","i","1.6","0","0","105","3.2","22.34","1","1","1.00","2922","1","1","10","38","0","0","0","6","0","0","8","468","859.0","188.8","217","126.9","","","","","","1","7","1","1","2","2","2","1","2","17","7","1","2","2","0","2","6","6","","6","0","7","8","1","1","6","8","2","2","1","1","0","0"
"592","436893","J.Araujo","DEF","2","Bournemouth","4.3","a","0.1","0","0","12","1","2.79","4","4","1.00","492","0","0","0","10","0","0","0","2","0","0","0","20","56.8","30.6","4","9.2","","0","1","2","","1","","","","","","","","","","","","","","","","","","","","","","1","","0","1","","","1","1","1","2","1"
"626","476369","Kaboré","DEF","2","Man City","4.5","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"269","214964","Edmundson","DEF","2","Ipswich Town","4","u","0.1","0","0","1","1","0.25","0","0","0.00","1","0","0","0","0","0","0","0","0","0","0","0","3","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1",""
"627","496178","Dixon","DEF","2","Everton","3.9","a","0.1","0","0","0","0","0.00","0","0","0.00","90","0","0","0","4","0","0","0","0","0","0","0","0","15.4","0.3","0","1.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0",""
"637","560248","Meupiyou","DEF","2","Wolverhampton","3.9","a","0.2","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"225","194164","Holgate","DEF","2","Everton","4","u","0.1","0","0","1","1","0.25","0","0","0.00","5","0","0","0","1","0","0","0","0","0","0","0","-1","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"484","115556","Davies","DEF","2","Tottenham","4.3","a","0.2","0","0","28","1.6","6.51","3","6","0.50","1329","0","0","3","26","0","0","0","5","0","0","0","154","343.6","42.1","49","43.7","-1","1","1","1","0","1","-1","2","","1","","","","5","6","1","1","","","","","","","","1","2","6","","1","","","","","","","","",""
"681","539721","McConville","DEF","2","B & H Albion","4","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"529","210494","N.Aguerd","DEF","2","West Ham","4.4","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"774","622758","Anselmino","DEF","2","Chelsea","4","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"649","499717","Meghoma","DEF","2","Brentford","4","u","0","0","0","1","1","0.25","0","0","0.00","4","0","0","0","0","0","0","0","0","0","0","0","3","0.2","0.3","0","0.1","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","",""
"653","485047","Morato","DEF","2","Nottingham Forest","4.5","a","0.1","0","0","36","1.4","8.00","1","4","0.25","891","0","0","3","14","0","0","0","5","0","0","2","125","205.2","10.8","22","24.0","","0","0","0","","1","","0","1","0","1","","","1","6","-1","1","1","1","8","1","6","1","1","1","1","","","","1","1","1","","1","1","","",""
"643","518438","Casey","DEF","2","West Ham","4","a","0.2","0","0","1","1","0.25","0","0","0.00","1","0","0","0","0","0","0","0","0","0","0","0","3","2.0","0.0","0","0.2","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","",""
"628","231416","F.Kadıoğlu","DEF","2","B & H Albion","4.4","i","0.1","0","0","19","3.2","4.32","0","0","0.00","385","1","0","2","8","0","0","0","1","0","0","0","59","116.4","83.7","40","24.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","6","6","0","0","","1","","",""
"662","499167","Nichols","DEF","2","Arsenal","4","a","0.1","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"663","447720","Samuels","DEF","2","B & H Albion","4","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22","223723","Tomiyasu","DEF","2","Arsenal","4.8","i","0","0","0","1","1","0.21","0","0","0.00","6","0","0","0","0","0","0","0","0","0","0","0","2","0.4","0.3","9","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","",""
"697","577016","Acheampong","DEF","2","Chelsea","4","a","0.1","0","0","4","1","1.00","0","0","0.00","168","0","0","0","3","0","0","0","1","0","0","0","8","13.6","2.5","13","2.9","","","","","","","","","","","0","1","","","","","","1","2","","","","","","","","","","","","","","","","","","",""
"376","184667","Lindelof","DEF","2","Man United","4.3","a","0.1","0","0","27","1.7","6.28","13","6","2.17","695","0","0","2","9","0","0","0","1","0","0","0","100","125.4","48.5","8","18.3","6","2","1","1","1","2","0","1","","6","2","1","","","","","","","","","","","1","","","","","","1","1","1","0","","","","","",""
"670","577974","Amass","DEF","2","Man United","4","a","0.1","0","0","4","0.8","1.00","3","3","1.00","345","0","0","0","9","0","0","0","0","0","0","0","1","40.0","26.5","15","8.2","","","1","0","","2","0","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"685","589100","Slater","DEF","2","B & H Albion","4","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"542","60232","Dawson","DEF","2","Wolverhampton","4.2","a","0.1","0","0","17","1.1","4.05","0","0","0.00","969","0","1","1","25","2","0","0","2","0","0","1","57","204.2","31.3","55","29.1","","","","","","","","","","","","","","","","","","","","1","1","1","","","-4","0","","7","1","4","1","-1","","1","1","2","1","1"
"672","554194","Simpson-Pusey","DEF","2","Man City","4","a","0","0","0","1","0.5","0.25","0","0","0.00","95","0","0","0","2","0","0","0","1","0","0","0","7","19.6","2.2","2","2.4","","","","","","","","","","","","","","","","","","","","","1","","","","","","","0","","","","","","","","","",""
"580","554605","Huijsen","DEF","2","Bournemouth","4.5","a","5","0","0","104","3.2","23.11","22","6","3.67","2422","3","2","7","31","0","0","0","10","0","0","14","449","826.4","217.6","193","123.6","4","0","1","8","1","8","7","4","0","1","0","1","2","2","0","6","2","0","8","1","8","14","2","2","15","1","1","1","1","","","","","0","","1","","2"
"666","590012","Kporha","DEF","2","Crystal Palace","4","a","0","0","0","2","1","0.50","0","0","0.00","11","0","0","0","1","0","0","0","0","0","0","0","1","8.0","4.6","0","1.3","","","","","","","","","","","","","","","","","","","","","","1","","","","","","1","","","","","","","","","",""
"675","447880","Wilson-Esbrand","DEF","2","Man City","4","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"371","37642","Evans","DEF","2","Man United","4.4","a","0.1","0","0","15","2.1","3.41","1","1","1.00","312","0","0","1","2","0","0","0","1","0","0","3","71","66.6","5.3","23","9.5","1","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","","1","9","","","1","","","1"
"684","611920","Hardy","DEF","2","Tottenham","4","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"81","54469","Smith","DEF","2","Bournemouth","4.4","a","0.1","0","0","57","2.3","12.95","15","5","3.00","1586","0","0","6","18","0","0","0","7","0","0","0","161","181.8","147.2","24","35.0","6","1","1","","1","6","6","1","1","","","","","","","","","","","","","0","6","2","6","1","1","0","2","1","1","2","2","1","5","1","1","2"
"680","496683","Kinsey","DEF","2","Bournemouth","4","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"686","602903","Mayers","DEF","2","West Ham","4","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"234","243571","Patterson","DEF","2","Everton","4.4","a","0","0","0","14","1.4","3.18","5","2","2.50","342","0","1","0","6","0","0","0","1","0","0","0","47","71.6","70.3","12","15.5","","","","3","2","","","2","","","","","","","1","1","1","","1","1","1","","","","","1","","","","","","","","","","","",""
"690","591385","Amissah","DEF","2","Fulham","4","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"692","611926","Nallo","DEF","2","Liverpool","4","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"691","576637","Kukonki","DEF","2","Man United","4","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"159","180736","Chalobah","DEF","2","Chelsea","4.4","a","0.7","0","0","93","3.7","21.14","14","4","3.50","1969","3","1","6","25","0","0","0","3","0","0","11","379","496.4","124.2","222","84.6","","","2","1","9","2","1","6","5","","1","","1","1","1","1","8","","","10","6","","9","1","6","2","0","1","7","8","2","2","","","","","",""
"699","519321","Dorrington","DEF","2","Tottenham","4","u","0","0","0","1","1","0.25","0","0","0.00","13","0","0","0","0","0","0","0","0","0","0","0","4","1.0","0.2","0","0.1","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","",""
"700","592736","King","DEF","2","Tottenham","4","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"733","616222","Vitor Reis","DEF","2","Man City","4.5","a","0","0","0","1","1","0.22","0","0","0.00","1","0","0","0","0","0","0","0","0","0","0","0","4","3.2","0.0","0","0.3","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"59","232980","Aarons","DEF","2","Bournemouth","4.3","u","0.1","0","0","8","2.7","1.86","0","0","0.00","84","0","0","1","0","0","0","0","0","0","0","0","31","13.2","3.2","0","1.7","","","","","","","","","","","","","","","","","","","","1","6","","","","","","1","","","","","","","","","","",""
"702","632822","Harris","DEF","2","Bournemouth","4","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"703","494307","Alleyne","DEF","2","Man City","4","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"705","622536","Arthur","DEF","2","Brentford","4","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"221","59949","Coleman","DEF","2","Everton","4.3","i","0","0","0","5","1","1.16","2","2","1.00","214","0","0","0","4","0","0","0","1","0","0","0","17","42.4","3.8","23","7.1","","1","1","","","","","","","","","","","","","","","","","","1","1","","","","","","","","","","","","","","1","",""
"496","199249","Reguilón","DEF","2","Tottenham","4.1","a","0.2","0","0","2","0.5","0.49","1","1","1.00","194","0","0","0","3","0","0","0","2","0","0","0","20","33.4","25.2","13","7.2","","1","","","","","","","","","","","","","","0","","","0","1","","","","","","","","","","","","","","","","","",""
"706","549067","Abbott","DEF","2","Nottingham Forest","4","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"711","613467","Okoduwa","DEF","2","Wolverhampton","4","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"712","541462","Akinmboni","DEF","2","Bournemouth","4","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"715","198826","Godfrey","DEF","2","Ipswich Town","4","a","0","0","0","-1","-0.3","-0.25","0","1","0.00","158","0","0","0","10","0","0","0","1","0","0","0","-27","15.0","2.3","2","1.9","","","","","0","","","","","","","","-1","","","","0","","","","","","","","","","","","","","","","","","","","",""
"763","439135","Cashin","DEF","2","B & H Albion","4.5","a","0","0","0","1","0.5","0.22","1","1","1.00","19","0","0","0","2","0","0","0","0","0","0","0","-2","7.0","0.6","0","0.7","","","","","","1","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"719","620408","Kayi Sanda","DEF","2","Southampton","4","a","0","0","0","2","1","0.50","2","2","1.00","12","0","0","0","1","0","0","0","0","0","0","0","3","3.2","0.3","2","0.6","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"726","488439","Coulibaly","DEF","2","Leicester City","4","a","0","0","0","1","0.2","0.25","0","0","0.00","107","0","0","0","6","0","0","0","1","0","0","0","-4","24.4","3.4","24","5.2","","","","","","","","","","","","","-1","0","1","1","","","","","","","","","","","","","","","","","","","","","",""
"32","199796","Cash","DEF","2","Aston Villa","4.4","a","1.6","0","0","76","2.8","17.27","23","6","3.83","2069","1","1","7","22","0","0","0","7","0","0","2","286","359.2","181.0","171","71.3","1","5","6","7","","4","6","","6","","0","","2","1","","2","4","6","3","","0","1","1","","7","0","1","","1","1","2","6","","","","","1","2"
"760","501620","Cassanova","DEF","2","Tottenham","4","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"640","514287","Swinkels","DEF","2","Aston Villa","4","u","0.1","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"708","532535","Wilson-Brown","DEF","2","Leicester City","4","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"777","547676","Fredricson","DEF","2","Man United","4","a","0","0","0","2","1","0.50","2","2","1.00","166","0","0","0","5","0","0","0","0","0","0","0","16","37.4","4.9","2","4.4","","","","0","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131","232792","Lamptey","DEF","2","B & H Albion","4.4","d","0.2","0","0","42","2.8","9.55","2","2","1.00","856","2","2","2","21","0","0","0","0","0","0","1","99","213.6","101.0","52","36.8","","","1","1","","","","","","","","2","6","6","-1","2","1","","","7","","1","0","8","0","5","","","","3","","","","","","","",""
"524","214048","Kilman","DEF","2","West Ham","4.3","a","1.3","0","0","82","2.2","19.07","12","6","2.00","3348","0","1","6","62","0","0","0","5","0","0","5","395","832.6","203.3","149","118.8","1","1","6","2","1","1","1","1","2","2","2","6","8","2","1","2","1","1","0","0","1","2","2","2","1","0","6","6","1","2","0","2","1","0","2","0","12","1"
"769","531170","Djiga","DEF","2","Wolverhampton","4.5","a","0","0","0","4","0.8","0.89","1","2","0.50","65","0","0","0","2","0","0","0","0","0","0","0","11","5.6","2.1","0","0.8","","0","","","","1","","1","","1","","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"782","536238","Samuels-Smith","DEF","2","Chelsea","4","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"786","612534","Benjamin Fredrick","DEF","2","Brentford","4","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"787","591382","Genesis Antwi","DEF","2","Chelsea","4","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"302","111931","Ricardo","DEF","2","Leicester City","4.1","a","0.1","0","0","10","1","2.44","4","4","1.00","382","0","0","0","8","0","0","0","1","0","0","0","46","67.8","18.7","19","10.5","0","1","","","1","2","1","1","1","","1","","","","","","","","","","","","","","","","","","2","0","","","","","","","",""
"791","547720","Charlie Tasker","DEF","2","B & H Albion","4","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"564","231480","S.Bueno","DEF","2","Wolverhampton","4.3","a","0.1","0","0","52","1.8","12.09","9","4","2.25","1678","0","0","5","34","0","0","0","2","0","0","2","174","345.4","15.8","80","44.2","1","","","1","1","6","0","1","1","1","1","0","7","1","1","2","1","1","1","1","6","6","1","1","0","","","6","1","1","1","","1","0","","","",""
"68","463981","Hill","DEF","2","Bournemouth","3.9","a","0.5","0","0","17","1.7","4.36","0","0","0.00","443","0","1","1","9","0","0","0","1","0","0","0","55","97.0","38.4","29","16.6","","","","","","","","1","","0","1","1","1","","","","","1","6","4","","1","","1","","","","","","","","","","","","","",""
"579","184349","Sessegnon","DEF","2","Fulham","4.2","a","2.6","0","0","57","3.6","13.57","25","6","4.17","574","4","2","1","10","0","0","0","1","0","0","5","137","284.0","158.8","227","67.1","1","1","1","0","11","11","1","7","4","7","1","8","","1","1","","","","","","1","","","","","1","","","","","","","","","","","",""
"92","194010","Henry","DEF","2","Brentford","4.3","a","0","0","0","4","0.8","0.93","3","4","0.75","94","0","0","0","3","0","0","0","0","0","0","0","5","13.6","2.1","2","1.7","","1","","0","1","1","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","",""
"794","604988","Freddie Simmonds","DEF","2","B & H Albion","4","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"799","547693","Boniface","DEF","2","Ipswich Town","4","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"713","575901","Soler","DEF","2","Bournemouth","3.9","a","0","0","0","3","1","0.77","2","2","1.00","9","0","0","0","1","0","0","0","0","0","0","0","8","2.2","1.8","0","0.4","1","1","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"85","477580","Zabarnyi","DEF","2","Bournemouth","4.4","a","0.5","0","0","94","2.6","21.36","26","6","4.33","3109","0","1","8","42","0","0","0","4","1","0","8","429","651.4","177.0","88","92.0","11","1","1","2","2","9","1","1","1","1","","","-2","2","1","5","2","1","7","1","6","6","2","4","6","0","1","0","2","2","6","2","2","1","2","1","2","2"
"801","563324","Clarke","DEF","2","Arsenal","4","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"582","512462","O'Brien","DEF","2","Everton","4.5","a","0.9","0","0","65","3.2","14.44","16","5","3.20","1568","2","0","5","17","0","0","0","5","0","0","5","233","341.4","108.9","109","56.0","6","7","","0","2","1","6","1","2","10","2","10","0","2","7","5","2","1","","","","","","","","1","","","","","","","","","0","","",""
"476","158534","Walker-Peters","DEF","2","Southampton","4.2","d","0.3","0","0","54","1.6","12.86","7","3","2.33","2918","0","3","2","77","0","0","0","5","0","0","3","240","503.8","406.8","237","114.4","","","","1","1","5","1","1","2","1","1","0","0","1","2","1","0","1","-1","1","2","6","0","2","3","1","1","0","9","2","4","0","","","1","1","2","2"
"593","209365","De Ligt","DEF","2","Man United","4.8","d","2.9","0","0","68","2.3","14.17","0","1","0.00","2119","2","0","4","36","0","0","0","3","0","0","3","312","518.4","88.7","303","91.5","","","","0","","","","","2","6","2","7","1","2","1","1","1","2","0","1","","","2","1","1","1","2","6","2","0","2","1","1","6","15","0","1","1"
"767","135720","Danso","DEF","2","Tottenham","4.4","a","0","0","0","16","1.6","3.64","5","6","0.83","842","0","0","1","18","0","0","0","0","0","0","0","104","242.0","34.4","72","34.9","0","1","1","2","0","1","","","","","1","2","2","6","","","","","","","","","","","","","","","","","","","","","","","",""
"8","440854","Kiwior","DEF","2","Arsenal","4.9","a","3.8","0","0","43","2.5","8.78","24","6","4.00","1117","1","0","3","15","0","0","0","1","0","0","2","178","267.2","91.3","32","39.2","2","7","1","1","","13","2","2","2","","","","","","","","","","","","","","","2","6","1","1","","","1","0","1","","1","","","",""
"586","246301","J.Cuenca","DEF","2","Fulham","4.4","a","0","0","0","9","1.1","2.05","2","2","1.00","349","0","0","0","8","0","0","0","0","0","0","0","38","81.2","2.3","4","8.6","1","1","","","","","","","1","","","2","","","","","","","","","","","1","1","1","","","","","1","","","","","","","",""
"718","500016","Welington","DEF","2","Southampton","4","a","0","0","0","14","1.4","3.50","9","4","2.25","478","0","0","1","10","0","0","0","1","0","0","0","53","120.2","58.4","11","19.0","1","1","6","","","1","","1","1","","","1","1","0","1","","","","","","","","","","","","","","","","","","","","","","",""
"128","223434","Igor","DEF","2","B & H Albion","4.3","a","0.1","0","0","18","1.4","4.19","1","1","1.00","959","0","0","1","17","0","0","0","4","0","0","0","113","189.6","54.7","4","24.9","1","","","","","","","","","","","","","","","","","","2","0","","","","1","1","2","2","1","1","0","6","0","1","","","","",""
"803","474907","Welch","DEF","2","Everton","4","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"658","606745","Heaven","DEF","2","Man United","4","a","0.1","0","0","10","2.5","2.50","8","2","4.00","169","0","0","1","1","0","0","0","1","0","0","2","47","43.4","12.9","8","6.4","8","0","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
