ID,Player Name,Position,HidPos,Team,Value,Status,Picked %,Picked Top 100 %,Picked Top 1000 %,Tot Pts,PPG,PPM,T6,G6,PPG6,Min,Goals,Assists,CS,GC,OG,PS,PM,Y,R,Saves,Bonus,BPS,Inf,Creat,Threat,ICT,Wk 38,Wk 37,Wk 36,Wk 35,Wk 34,Wk 33,Wk 32,Wk 31,Wk 30,Wk 29,Wk 28,Wk 27,Wk 26,Wk 25,Wk 24,Wk 23,Wk 22,Wk 21,Wk 20,Wk 19,Wk 18,Wk 17,Wk 16,Wk 15,Wk 14,Wk 13,Wk 12,Wk 11,Wk 10,Wk 9,Wk 8,Wk 7,Wk 6,Wk 5,Wk 4,Wk 3,Wk 2,Wk 1
561,Fofana,DEF,2,Leicester City,5.0,a,1.0,2,2.1,71,2.5,14.2,6,6,1.0,2260,0,1,7,30,0,0,0,7,0,0,5,464,502.0,107.8,121,73.4,1.0,0.0,,2.0,1.0,2.0,6.0,0.0,1.0,,7.0,2.0,0.0,,,,,1.0,2.0,6.0,,2.0,,1.0,10.0,1.0,6.0,2.0,1.0,1.0,7.0,2.0,5.0,2.0,,,,
308,Lindelöf,DEF,2,Man United,4.8,a,1.9,0,1.3,102,3.5,21.25,8,4,2.0,2585,1,1,10,30,0,0,0,0,0,0,3,527,503.0,102.6,56,66.4,,2.0,,0.0,,6.0,2.0,2.0,2.0,,8.0,6.0,6.0,2.0,2.0,1.0,6.0,6.0,,6.0,,,,2.0,7.0,4.0,6.0,2.0,1.0,7.0,2.0,2.0,6.0,2.0,,1.0,1.0,
312,Fosu-Mensah,DEF,2,Man United,4.3,u,0.1,0,0.0,0,0.0,0.0,0,0,0.0,80,0,0,0,2,0,0,0,1,0,0,0,17,17.8,30.5,16,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
314,Dalot,DEF,2,Man United,4.8,u,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,Shoretire,MID,3,Man United,4.4,a,0.0,0,0.0,2,1.0,0.45,1,1,1.0,9,0,0,0,0,0,0,0,0,0,0,0,6,0.2,1.1,0,0.1,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
316,Chong,MID,3,Man United,4.4,u,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,Atsu,MID,3,Newcastle United,5.2,u,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,Sharp,STR,4,Sheffield Utd,5.5,a,0.1,0,0.0,39,2.4,7.09,0,0,0.0,725,3,0,0,15,0,0,0,1,0,0,6,101,121.2,68.1,162,34.9,,,,,,,,,,,2.0,1.0,1.0,2.0,2.0,1.0,9.0,1.0,2.0,1.0,5.0,,,,,,1.0,,,,,,,7.0,1.0,1.0,,2.0
332,Manquillo,DEF,2,Newcastle United,4.2,a,0.2,0,0.0,28,2.2,6.67,0,0,0.0,822,0,0,3,15,0,0,0,1,0,0,0,136,109.8,93.5,18,22.2,,,,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,6.0,,1.0,,,,,,,,,6.0,1.0,,,,,1.0,2.0,1.0,5.0
341,Muto,STR,4,Newcastle United,4.8,u,0.1,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,Watts,DEF,2,Newcastle United,3.9,u,0.1,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,Moore,GK,1,Sheffield Utd,4.3,u,0.1,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,O'Connell,DEF,2,Sheffield Utd,4.7,a,0.1,0,0.0,3,1.5,0.64,0,0,0.0,180,0,0,0,3,0,0,0,0,0,0,0,19,40.2,2.5,0,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0
477,Freeman,MID,3,Sheffield Utd,5.0,u,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,Long,STR,4,Southampton,5.1,u,0.4,0,0.0,12,1.1,2.35,0,0,0.0,201,0,0,1,6,0,0,0,0,0,0,0,21,9.8,6.4,19,3.4,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,2.0,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0
360,Berge,MID,3,Sheffield Utd,4.9,a,0.1,0,0.0,31,2.1,6.33,2,2,1.0,1119,1,1,0,23,0,0,0,4,0,0,1,152,178.0,181.7,138,49.8,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,1.0,2.0,4.0,2.0,7.0,2.0,1.0,2.0,2.0,1.0
366,Ings,STR,4,Southampton,8.4,a,6.6,6,1.7,131,4.5,15.6,17,4,4.25,2172,12,4,6,40,0,0,0,1,0,0,21,464,634.6,300.7,866,178.4,2.0,1.0,1.0,13.0,,,6.0,2.0,11.0,,,1.0,2.0,3.0,8.0,2.0,2.0,2.0,2.0,,,9.0,2.0,,1.0,1.0,5.0,8.0,,,,6.0,10.0,7.0,2.0,9.0,11.0,2.0
371,Gunn,GK,1,Southampton,4.3,u,0.1,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,Vokins,DEF,2,Southampton,3.9,u,0.8,0,0.0,1,1.0,0.26,0,0,0.0,66,0,0,0,2,0,0,0,0,0,0,0,5,1.8,14.8,0,1.7,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
385,Sissoko,MID,3,Tottenham,4.7,a,0.4,0,0.0,44,1.8,9.36,1,1,1.0,1576,0,0,5,22,0,0,0,3,0,0,2,214,182.2,94.5,69,34.6,,,1.0,,,,2.0,0.0,,1.0,1.0,1.0,1.0,,1.0,,2.0,2.0,,,2.0,1.0,,1.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,,,1.0
389,Aurier,DEF,2,Tottenham,5.2,a,1.5,1,0.6,80,4.2,15.38,15,2,7.5,1605,2,3,6,22,0,0,0,0,0,0,4,370,412.2,267.6,194,87.4,,,,1.0,14.0,,3.0,1.0,,,,,6.0,,,6.0,2.0,,1.0,8.0,2.0,,,,1.0,1.0,2.0,7.0,6.0,6.0,,,,1.0,12.0,,,
393,Gazzaniga,GK,1,Tottenham,4.3,u,0.2,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,Sessegnon,DEF,2,Tottenham,4.7,u,0.1,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,Fernandes,MID,3,Tottenham,4.7,u,0.1,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,Skipp,MID,3,Tottenham,4.4,u,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,Leko,MID,3,West Bromwich Albion,4.5,u,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,Roberto,GK,1,West Ham,4.5,u,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,Bogusz,MID,3,Leeds United,4.3,u,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,Fredericks,DEF,2,West Ham,4.2,a,0.2,0,0.0,28,2.0,6.67,3,2,1.5,564,1,1,1,9,0,0,0,2,0,0,0,127,155.2,166.8,96,41.9,,,,1.0,,2.0,1.0,,,1.0,,,,,7.0,1.0,2.0,1.0,1.0,,,,6.0,,1.0,,,,,,,,,,,1.0,3.0,0.0
577,Clyne,DEF,2,Crystal Palace,4.5,a,0.1,0,0.0,28,2.2,6.22,0,0,0.0,1145,0,1,2,22,0,0,0,2,0,0,0,172,150.8,84.3,34,27.2,,,,,,,,,,,,,,,1.0,1.0,1.0,6.0,,,,,2.0,,-2.0,,2.0,5.0,1.0,2.0,2.0,1.0,6.0,,,,,
440,Felipe Anderson,MID,3,West Ham,6.1,u,0.1,0,0.0,2,1.0,0.33,0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,8,2.4,0.4,2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
441,Haller,STR,4,West Ham,6.1,u,0.2,0,0.0,41,2.6,6.72,0,0,0.0,932,3,0,3,12,0,0,0,0,0,0,4,113,169.6,131.6,361,66.2,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,2.0,7.0,2.0,2.0,1.0,9.0,2.0,2.0,1.0,,1.0,5.0,1.0,1.0
444,Hugill,STR,4,West Ham,5.5,u,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,Ajeti,STR,4,West Ham,5.5,u,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,Soucek,MID,3,West Ham,5.2,a,11.2,0,0.4,147,3.9,28.27,18,6,3.0,3420,10,2,11,47,1,0,0,7,1,0,16,555,890.0,270.9,925,208.8,3.0,8.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,5.0,2.0,3.0,2.0,1.0,3.0,0.0,9.0,1.0,15.0,4.0,,11.0,3.0,10.0,2.0,2.0,9.0,8.0,2.0,3.0,9.0,2.0,2.0,1.0,3.0,6.0,2.0,2.0
452,Johnson,DEF,2,West Ham,3.9,a,2.2,0,0.0,25,1.8,6.41,1,1,1.0,516,1,0,1,10,0,0,0,1,0,0,0,104,98.0,63.7,28,18.9,,,,,,1.0,1.0,1.0,1.0,,2.0,1.0,0.0,1.0,6.0,,1.0,,,,,,,7.0,,,1.0,1.0,,,,,,,,1.0,,
167,Virgínia,GK,1,Everton,4.3,a,0.1,0,0.0,2,2.0,0.47,0,0,0.0,47,0,0,0,0,0,0,0,0,0,3,0,10,25.0,0.0,0,2.5,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,Osborn,MID,3,Sheffield Utd,4.7,a,0.0,0,0.0,51,2.1,10.85,14,6,2.33,1599,1,0,4,29,0,0,0,1,0,0,3,246,256.6,323.4,164,74.7,3.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,10.0,,,,2.0,,2.0,,,,,,3.0,2.0,2.0,2.0,0.0,,,1.0,,,1.0,1.0,2.0,,2.0,2.0,1.0,
509,Ampadu,DEF,2,Sheffield Utd,4.3,a,0.4,0,0.0,44,1.8,10.23,0,0,0.0,2087,0,0,2,41,1,0,0,3,0,0,4,341,458.0,189.6,51,70.1,,,,,,,2.0,0.0,1.0,,-2.0,0.0,8.0,2.0,1.0,,2.0,2.0,2.0,0.0,9.0,1.0,2.0,2.0,2.0,1.0,1.0,,,2.0,,2.0,1.0,,,2.0,1.0,
510,Bogle,DEF,2,Sheffield Utd,4.3,a,0.1,0,0.0,39,2.4,9.07,9,3,3.0,1107,2,0,2,20,0,0,0,2,0,0,0,151,217.6,72.7,278,57.0,,2.0,,,1.0,6.0,1.0,,1.0,,,0.0,,1.0,1.0,1.0,8.0,2.0,1.0,1.0,6.0,0.0,,,7.0,,,,,,,,,,,,,
591,Thompson,STR,4,Burnley,4.5,a,0.1,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,André Gomes,MID,3,Everton,5.3,a,0.2,0,0.0,48,1.7,9.06,8,5,1.6,1559,0,1,5,22,0,0,0,3,0,0,0,224,189.0,244.5,103,53.0,,1.0,1.0,1.0,2.0,3.0,,,1.0,,2.0,2.0,6.0,0.0,2.0,2.0,2.0,1.0,2.0,,4.0,1.0,,1.0,,0.0,1.0,3.0,1.0,,,1.0,,1.0,,2.0,2.0,3.0
466,Neves,MID,3,Wolverhampton,5.1,a,1.4,0,0.0,104,2.9,20.39,10,6,1.67,2670,5,1,8,42,0,0,0,8,0,0,10,502,697.2,455.0,445,159.9,2.0,1.0,1.0,2.0,2.0,2.0,,3.0,1.0,,1.0,3.0,12.0,3.0,13.0,2.0,7.0,,3.0,1.0,7.0,10.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0
469,Podence,MID,3,Wolverhampton,5.3,i,0.9,0,0.2,75,3.1,14.15,5,3,1.67,1661,3,2,8,24,0,0,0,3,0,0,5,240,285.6,322.0,456,106.2,,,,2.0,1.0,2.0,2.0,3.0,1.0,,,,,,,,2.0,2.0,3.0,,,,1.0,1.0,2.0,9.0,2.0,2.0,9.0,2.0,1.0,8.0,3.0,3.0,3.0,,5.0,6.0
170,Branthwaite,DEF,2,Everton,3.9,u,1.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Jordao,MID,3,Wolverhampton,4.3,u,0.2,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,Tsimikas,DEF,2,Liverpool,4.9,a,0.0,0,0.0,2,1.0,0.41,1,1,1.0,6,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.1,0,0.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
210,Shackleton,MID,3,Leeds United,4.8,a,0.0,0,0.0,17,1.3,3.54,0,0,0.0,454,0,0,1,11,0,0,0,0,0,0,0,72,52.0,45.7,18,11.4,,,,,,,,1.0,,,,,,2.0,2.0,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,3.0,,,,,1.0
499,Kipre,DEF,2,West Bromwich Albion,4.3,u,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,Wilson,STR,4,Newcastle United,6.5,a,5.1,0,0.0,134,5.2,20.62,16,3,5.33,2081,12,6,5,37,0,0,0,2,0,0,22,409,557.4,230.4,761,154.7,,,,13.0,2.0,1.0,1.0,1.0,,,,,,,,1.0,5.0,13.0,5.0,4.0,2.0,2.0,2.0,,9.0,5.0,1.0,,12.0,,2.0,12.0,5.0,2.0,16.0,8.0,2.0,8.0
505,Marçal,DEF,2,Wolverhampton,4.7,a,0.1,0,0.0,19,1.5,4.04,1,1,1.0,618,0,0,1,9,0,0,0,2,0,0,0,104,102.6,61.7,13,17.9,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,2.0,2.0,0.0,2.0,,1.0,,1.0,1.0,,,1.0,5.0
138,Milivojevic,MID,3,Crystal Palace,5.6,a,0.2,0,0.0,63,2.0,11.25,6,4,1.5,2357,1,1,7,47,0,0,1,8,1,0,3,332,410.8,329.6,143,88.4,,,,3.0,1.0,2.0,,2.0,2.0,,11.0,5.0,5.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,-1.0,2.0,1.0,1.0,,1.0,1.0
148,Walcott,MID,3,Southampton,5.8,a,0.3,0,0.0,76,3.5,13.1,10,3,3.33,1629,3,4,5,28,0,0,0,0,0,0,2,185,269.8,248.0,366,88.0,,2.0,6.0,2.0,,,2.0,2.0,5.0,,,,,,,,,2.0,2.0,2.0,,3.0,3.0,3.0,2.0,9.0,3.0,2.0,2.0,7.0,6.0,5.0,,5.0,1.0,,,
224,Vardy,STR,4,Leicester City,10.2,a,17.5,0,0.4,187,5.5,18.33,26,6,4.33,2838,15,14,8,44,0,0,1,1,0,0,23,649,819.2,356.6,1306,248.3,13.0,2.0,,7.0,2.0,2.0,10.0,2.0,2.0,,13.0,2.0,4.0,5.0,6.0,1.0,,,,4.0,,5.0,1.0,5.0,12.0,2.0,13.0,8.0,5.0,2.0,4.0,14.0,7.0,,2.0,17.0,2.0,13.0
602,Anderson,MID,3,Newcastle United,4.5,a,0.0,0,0.0,1,1.0,0.22,0,0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.3,2,0.2,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
520,Thomas,DEF,2,Burnley,3.9,u,0.4,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,Lejeune,DEF,2,Newcastle United,4.3,u,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,Odoi,DEF,2,Fulham,4.2,a,0.1,0,0.0,1,0.3,0.24,0,0,0.0,270,0,0,0,10,0,0,0,1,0,0,0,34,35.4,20.8,8,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
179,Christie,DEF,2,Fulham,4.2,u,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,Gibbs-White,MID,3,Wolverhampton,4.9,a,0.0,0,0.0,22,2.0,4.49,16,6,2.67,407,1,0,0,6,0,0,0,1,0,0,3,87,85.0,112.8,114,31.3,0.0,2.0,2.0,10.0,1.0,1.0,,1.0,,,1.0,,,,,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,
526,Elneny,MID,3,Arsenal,4.2,a,1.3,0,0.1,50,2.2,11.9,17,4,4.25,1538,1,0,5,20,0,0,0,3,0,0,3,258,200.2,99.9,79,37.8,,1.0,,5.0,11.0,,2.0,1.0,1.0,,1.0,,2.0,2.0,1.0,,,,1.0,1.0,,,3.0,2.0,1.0,2.0,1.0,,,,2.0,3.0,,,2.0,2.0,,3.0
467,Buur,DEF,2,Wolverhampton,3.9,u,1.4,0,0.0,1,1.0,0.26,0,0,0.0,22,0,0,0,0,0,0,0,0,0,0,0,2,0.6,0.5,0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
460,Jiménez,STR,4,Wolverhampton,8.1,a,4.4,0,0.0,43,4.3,5.31,0,0,0.0,824,4,1,4,10,1,0,0,0,0,0,7,148,177.4,96.2,275,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,2.0,2.0,9.0,8.0,2.0,0.0,6.0,8.0
560,Kelleher,GK,1,Liverpool,4.5,a,0.1,0,0.0,10,5.0,2.22,0,0,0.0,180,0,0,1,1,0,0,0,0,0,6,0,41,57.8,0.0,0,5.8,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,7.0,,,,,,,,,,
110,Zouma,DEF,2,Chelsea,5.3,a,8.0,0,0.0,108,4.5,20.38,9,4,2.25,2027,5,0,9,25,0,0,0,3,0,0,6,481,577.8,72.6,339,99.0,,1.0,,3.0,5.0,,5.0,8.0,0.0,,,6.0,,2.0,,,,,,,,1.0,,1.0,6.0,1.0,2.0,8.0,5.0,6.0,2.0,14.0,9.0,1.0,13.0,,1.0,8.0
51,Vassilev,STR,4,Aston Villa,4.3,u,0.5,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,Romero,GK,1,Man United,4.9,u,0.1,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,N'Lundulu,STR,4,Southampton,4.5,a,0.2,0,0.0,13,1.0,2.89,1,1,1.0,102,0,0,0,1,0,0,0,0,0,0,0,32,3.2,12.2,16,3.1,,,,,1.0,,,,,,1.0,,1.0,1.0,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,,1.0,,1.0,,,,1.0,,,,,
674,Trott,GK,1,West Ham,4.0,a,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,Taylor,DEF,2,Burnley,4.4,a,1.4,0,0.0,83,2.9,18.86,18,6,3.0,2425,0,2,8,42,0,0,0,1,0,0,5,451,468.2,245.4,52,76.6,2.0,1.0,0.0,8.0,1.0,6.0,1.0,,0.0,,,2.0,2.0,6.0,2.0,,,,,1.0,,,1.0,2.0,5.0,6.0,6.0,2.0,0.0,7.0,8.0,1.0,2.0,5.0,1.0,2.0,3.0,
16,Holding,DEF,2,Arsenal,4.3,a,4.7,29,31.1,105,3.5,24.42,20,5,4.0,2557,0,1,11,26,1,0,0,2,0,0,10,536,584.6,74.8,97,75.8,7.0,2.0,,9.0,,2.0,2.0,8.0,1.0,,,,,2.0,1.0,2.0,1.0,8.0,2.0,6.0,6.0,10.0,9.0,2.0,-1.0,2.0,2.0,1.0,0.0,6.0,1.0,5.0,,,,1.0,2.0,6.0
534,Inniss,DEF,2,Crystal Palace,4.0,u,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,Origi,STR,4,Liverpool,5.1,a,0.6,0,0.0,10,1.1,1.96,0,0,0.0,180,0,0,1,0,0,0,0,0,0,0,0,23,17.8,33.2,60,11.1,,,,,,,,,,,,,,1.0,,,1.0,2.0,1.0,2.0,,,,1.0,,,1.0,,,1.0,,,,,,,,
264,Neco Williams,DEF,2,Liverpool,3.8,a,4.1,0,0.0,11,1.8,2.89,1,1,1.0,247,0,0,1,1,0,0,0,1,0,0,0,51,42.0,47.8,34,12.2,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,5.0,1.0,1.0,,,,,,,,
247,Shaqiri,MID,3,Liverpool,6.4,a,0.1,0,0.0,26,1.9,4.06,1,1,1.0,548,0,2,2,7,0,0,0,2,0,0,1,127,95.2,294.2,86,47.6,,,1.0,,,,,1.0,,,,2.0,,1.0,1.0,1.0,2.0,7.0,,4.0,,0.0,1.0,,,,,,,,1.0,4.0,,,,,,
442,Masuaku,DEF,2,West Ham,4.3,a,0.4,1,0.6,42,3.5,9.77,0,0,0.0,1006,0,2,4,15,0,0,0,2,0,0,4,209,187.4,200.5,62,45.0,,,,,,,,0.0,5.0,,,,,,,,,,,,,,,,,,,1.0,1.0,7.0,6.0,1.0,2.0,0.0,6.0,12.0,1.0,
387,Lamela,MID,3,Tottenham,5.7,a,0.1,0,0.0,28,1.2,4.91,2,2,1.0,700,1,1,1,17,0,0,0,4,1,0,0,96,115.2,137.1,236,48.4,,,,1.0,1.0,,2.0,1.0,1.0,,3.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,,2.0,1.0,,0.0,1.0,4.0,
536,Driscoll-Glennon,DEF,2,Burnley,3.9,a,0.1,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,Basham,DEF,2,Sheffield Utd,4.6,a,0.5,0,0.0,51,1.6,11.09,13,5,2.6,2576,0,1,2,51,0,0,0,5,0,0,2,408,498.6,200.5,152,85.1,5.0,2.0,5.0,1.0,0.0,,,,,,0.0,,,1.0,0.0,0.0,5.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0
33,Hourihane,MID,3,Aston Villa,5.9,u,0.1,0,0.0,20,5.0,3.39,0,0,0.0,225,1,1,2,2,0,0,0,0,0,0,3,70,65.4,82.9,33,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,14.0,3.0,
529,Jagielka,DEF,2,Sheffield Utd,3.9,a,0.5,0,0.3,5,0.5,1.28,1,1,1.0,524,0,0,0,12,1,0,0,1,1,0,0,53,70.4,1.9,2,7.5,1.0,,,,,,,,-1.0,,,,-1.0,2.0,1.0,,,,2.0,,1.0,,,,,-1.0,1.0,,,,,,,,,,,
272,De Bruyne,MID,3,Man City,11.8,a,11.9,0,0.0,141,5.6,11.95,13,1,13.0,1995,6,12,12,17,0,0,1,1,0,0,19,566,687.2,1077.8,888,265.5,13.0,,,,,,,,3.0,,,16.0,10.0,3.0,1.0,,,,,8.0,6.0,13.0,,3.0,5.0,4.0,3.0,14.0,10.0,2.0,3.0,6.0,1.0,,2.0,2.0,13.0,
172,McDonald,MID,3,Fulham,4.7,u,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
