"Id","Code","Player Name","Position","HidPos","Team","Value","Status","Picked %","PickedTop 100 %","PickedTop 1000 %","Tot Pts","PPG","PPM","T6","G6","PPG6","Min","Goals","Assists","CS","GC","OG","PS","PM","Y","R","Saves","Bonus","BPS","Inf","Creat","Threat","ICT","Wk 38","Wk 37","Wk 36","Wk 35","Wk 34","Wk 33","Wk 32","Wk 31","Wk 30","Wk 29","Wk 28","Wk 27","Wk 26","Wk 25","Wk 24","Wk 23","Wk 22","Wk 21","Wk 20","Wk 19","Wk 18","Wk 17","Wk 16","Wk 15","Wk 14","Wk 13","Wk 12","Wk 11","Wk 10","Wk 9","Wk 8","Wk 7","Wk 6","Wk 5","Wk 4","Wk 3","Wk 2","Wk 1"
"311","214285","Tsimikas","DEF","2","Liverpool","4.3","a","1.1","0","0","48","3.7","11.16","1","1","1.00","675","0","3","4","7","0","0","0","0","0","0","4","201","158.8","267.5","35","46.2","","","","","1","","","","","","","1","","","1","","","","","","1","7","2","","4","2","15","1","6","6","","","","","","","1",""
"856","530117","Jackson","DEF","2","Man United","4","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"845","445548","Offiah","DEF","2","B & H Albion","4","a","0","0","0","4","1","1.00","4","4","1.00","126","0","0","0","3","0","0","0","0","0","0","0","21","6.4","5.5","4","1.6","","2","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"805","503724","Assignon","DEF","2","Burnley","4","a","0.2","0","0","25","1.7","6.25","18","6","3.00","1235","1","2","0","32","0","0","0","3","1","0","3","140","271.2","176.0","119","56.7","0","0","0","2","14","2","2","","-3","2","0","1","1","-1","1","4","","","","","","","","","","","","","","","","","","","","","",""
"298","171287","Gomez","DEF","2","Liverpool","4.5","a","1.3","0","0","76","2.4","16.89","7","5","1.40","1772","0","2","7","19","0","0","0","5","0","0","2","390","316.0","338.3","119","77.7","","4","0","1","2","","1","2","1","","2","6","","2","","0","6","10","1","6","1","1","0","6","1","","","7","1","1","0","2","2","2","6","1","1",""
"318","156658","Burke","DEF","2","Luton Town","4","i","0.2","0","0","40","1.8","10.00","6","5","1.20","1659","0","4","1","37","0","0","0","5","0","0","2","260","406.4","172.4","131","70.9","","0","2","4","0","0","2","","0","7","1","3","","","1","1","6","","","","","","","","","","","","","1","2","4","2","2","1","1","",""
"572","200402","N.Semedo","DEF","2","Wolverhampton","4.5","s","0.6","0","0","63","1.8","14.00","1","6","0.17","3084","0","2","5","62","0","0","0","10","1","0","0","455","508.8","395.7","165","107.2","-3","1","-1","2","1","1","1","1","1","","4","1","5","2","1","0","0","6","6","2","2","1","2","6","4","1","2","1","1","","1","2","2","0","0","5","0","2"
"633","441191","Livramento","DEF","2","Newcastle United","4","i","1.1","0","0","45","1.7","11.25","7","4","1.75","1302","1","0","2","27","0","0","0","1","0","0","4","253","292.0","193.9","96","58.4","","2","2","2","","1","","","0","","1","7","0","1","1","1","1","","0","1","1","9","1","1","7","2","0","0","","1","","1","1","","","","1",""
"417","111773","Krafth","DEF","2","Newcastle United","4.4","a","0.1","0","0","33","1.9","7.50","13","7","1.86","909","0","0","3","15","0","0","0","2","0","0","1","187","164.2","145.4","28","33.8","0","3","2","1","1","6","5","2","0","","1","","","","1","","1","","","","","7","1","1","","","1","","","","","","","","","","",""
"696","575476","Murillo","DEF","2","Nottingham Forest","4.5","a","0.3","0","0","58","1.8","12.89","6","6","1.00","2790","0","2","3","56","1","0","0","5","0","0","1","451","675.0","115.0","164","95.4","2","1","2","1","0","0","-1","5","2","2","2","2","-1","6","1","2","1","1","2","5","1","0","2","0","2","1","1","6","1","0","7","2","","","","","",""
"806","477717","Estève","DEF","2","Burnley","4","a","0","0","0","15","0.9","3.75","5","6","0.83","1310","0","0","0","28","0","0","0","6","0","0","0","157","227.0","38.9","29","29.6","0","1","-1","1","2","2","2","2","0","2","0","1","0","1","1","1","","","","","","","","","","","","","","","","","","","","","",""
"283","169528","Robinson","DEF","2","Fulham","4.5","a","4","0","0","104","2.8","23.11","15","6","2.50","3266","0","6","9","60","2","0","0","6","0","0","8","662","803.6","536.7","241","158.3","0","-1","7","2","1","6","2","1","1","11","1","6","2","5","2","5","6","2","2","1","1","1","6","6","4","4","2","1","1","1","0","1","7","","-1","1","1","6"
"321","244262","Doughty","DEF","2","Luton Town","4.3","a","6.2","0","0","101","2.7","23.49","11","6","1.83","2923","2","10","2","74","0","0","0","5","0","0","11","577","689.4","1125.9","318","213.1","5","4","2","1","-1","0","2","1","2","1","5","5","","1","1","3","6","5","9","7","9","","0","8","","2","2","2","0","1","2","9","3","1","2","1","","0"
"511","221632","Romero","DEF","2","Tottenham","5.1","a","12.2","0","0","107","3.2","20.98","15","7","2.14","2790","5","0","7","46","1","0","0","7","1","0","15","591","841.8","161.9","252","125.9","6","2","0","8","","-1","2","1","2","1","8","10","","1","2","1","1","1","","","1","7","1","9","","","","-4","4","8","8","1","-2","2","7","7","6","7"
"626","441428","Quansah","DEF","2","Liverpool","4","a","0.5","0","0","49","2.9","12.25","29","6","4.83","1188","2","0","2","15","0","0","0","1","0","0","5","263","331.2","58.7","104","49.4","15","9","1","1","3","","1","","2","","2","","","2","1","","","","","6","","","1","","","","1","","","","","","","2","1","1","",""
"861","549014","Atom","DEF","2","B & H Albion","4","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"622","461567","Dodgson","DEF","2","Burnley","4","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"693","244619","Thomas","DEF","2","Sheffield Utd","4","u","0","0","0","7","0.6","1.75","0","0","0.00","916","0","0","0","29","0","0","0","3","0","0","0","80","127.8","53.9","64","24.7","","","","","","","","","","","","","","","","","","","1","","","","","","-1","0","2","2","0","0","2","1","-2","1","1","","",""
"573","510362","Toti","DEF","2","Wolverhampton","4.4","a","0.3","0","0","82","2.3","18.64","18","7","2.57","2771","1","4","4","49","0","0","0","7","0","0","6","468","549.0","117.7","167","83.6","0","1","0","11","2","4","0","2","0","","4","0","5","2","1","1","1","5","6","5","2","0","2","9","1","1","2","2","4","2","2","2","1","","","1","1",""
"113","154561","Raya","GK","1","Arsenal","5.3","a","11.7","0","0","135","4.2","25.47","31","7","4.43","2880","0","0","16","24","0","1","0","2","0","46","6","569","413.0","0.0","0","41.1","2","5","6","1","16","1","6","6","5","","","6","2","6","6","2","2","8","1","6","2","6","2","1","2","","3","2","6","2","6","6","2","8","","","",""
"57","248164","Sinisalo","GK","1","Aston Villa","4","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"181","133085","Vigouroux","GK","1","Burnley","3.9","a","0.2","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"147","240514","Scherpen","GK","1","B & H Albion","4","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"187","109745","Arrizabalaga","GK","1","Chelsea","5","u","0.2","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"192","122074","Bettinelli","GK","1","Chelsea","4","a","0","0","0","-1","0","-0.25","0","0","0.00","0","0","0","0","0","0","0","0","1","0","0","0","-3","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","-1","","","","","","","","","","","","","","","","",""
"233","169593","Matthews","GK","1","Crystal Palace","3.9","a","0.1","0","0","1","1","0.26","0","0","0.00","3","0","0","0","1","0","0","0","0","0","0","0","3","1.0","0.0","0","0.1","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","",""
"546","79602","Bentley","GK","1","Wolverhampton","3.9","a","0.8","0","0","18","3.6","4.62","1","1","1.00","382","0","0","2","7","0","0","0","0","0","8","1","73","70.8","0.0","0","7.1","","1","","","","","","","","","","1","","","","","","","","","","1","","7","8","","","","","","","","","","","","",""
"215","471798","Slonina","GK","1","Chelsea","4","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"482","82143","Foderingham","GK","1","Sheffield Utd","4.4","a","0.3","0","0","70","2.3","15.91","12","5","2.40","2648","0","0","1","79","1","0","0","2","0","133","7","531","966.0","10.0","0","97.7","3","4","1","1","3","","","","","","","","","2","3","1","1","2","1","2","3","2","9","3","0","3","5","2","0","2","0","3","0","3","2","4","1","4"
"335","77818","Shea","GK","1","Luton Town","4.2","a","0.1","0","0","1","1","0.24","1","1","1.00","14","0","0","0","0","0","0","0","0","0","2","0","8","11.0","0.0","0","1.1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"338","207722","Walton","GK","1","Luton Town","4","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"411","81441","Gillespie","GK","1","Newcastle United","3.9","a","0.1","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"472","538206","Amissah","GK","1","Sheffield Utd","3.9","a","0.3","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"145","215059","Sanchez","GK","1","Chelsea","4.5","d","2.2","0","0","59","3.7","13.11","0","0","0.00","1433","0","0","3","25","0","1","0","2","0","53","7","317","450.6","0.1","0","45.2","","","","","","","","","","","","","","","","","","","","","","","3","11","2","0","2","3","2","1","2","7","4","10","2","6","2","2"
"97","503300","Cox","GK","1","Brentford","4","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"175","220037","Peacock-Farrell","GK","1","Burnley","4","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"571","216208","Šarkić","GK","1","Wolverhampton","4","u","0.2","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"384","21205","Heaton","GK","1","Man United","3.9","a","0.1","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"659","482158","Bergström","GK","1","Chelsea","3.9","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"665","20480","Krul","GK","1","Luton Town","4.4","a","0.1","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"669","477733","Vítek","GK","1","Man United","4","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18","115918","Rúnarsson","GK","1","Arsenal","4","u","0.1","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"686","516159","Zych","GK","1","Aston Villa","4","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"692","428971","Benda","GK","1","Fulham","4","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"695","451302","Altay","GK","1","Man United","3.9","a","0.1","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"647","447879","Anang","GK","1","West Ham","4","a","0.1","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"347","17601","Carson","GK","1","Man City","3.8","a","0.1","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"710","111452","Odysseas","GK","1","Nottingham Forest","4.5","a","0.1","0","0","12","2.4","2.67","0","0","0.00","450","0","0","1","12","0","0","0","0","0","10","0","79","101.8","10.0","0","11.2","","","","","","","","","","","","","","","","","","","","","","","","0","2","1","2","7","","","","","","","","","",""
"752","563883","Angelini","GK","1","Brentford","4","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"756","443629","Pitaluga","GK","1","Liverpool","4","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"91","235448","Balcombe","GK","1","Brentford","3.9","a","0.2","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"765","564505","Proctor","GK","1","Aston Villa","4","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"646","463748","Hein","GK","1","Arsenal","4","a","0.1","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"607","215531","Radu","GK","1","Bournemouth","4.3","a","0.1","0","0","2","1","0.47","0","0","0.00","180","0","0","0","7","0","0","0","0","0","5","0","31","33.0","0.0","0","3.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1","3","","","","","","","","",""
"680","474803","Beach","GK","1","Chelsea","4","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"778","481283","Wright","GK","1","Aston Villa","4","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"670","462381","Marschall","GK","1","Aston Villa","4","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"789","507433","Valdimarsson","GK","1","Brentford","4","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"169","493347","Franchi","GK","1","Burnley","3.9","u","0.1","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367","164484","Steffen","GK","1","Man City","3.9","u","0.1","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"449","168547","Horvath","GK","1","Nottingham Forest","4.3","u","0.1","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"813","518199","Mrozek","GK","1","Liverpool","4","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"790","173268","Grbić","GK","1","Sheffield Utd","4.5","a","0","0","0","15","1.7","3.33","3","2","1.50","771","0","0","0","25","0","0","0","1","0","37","0","149","257.6","0.0","0","25.6","","","","","1","2","1","3","3","","3","0","2","","","","0","","","","","","","","","","","","","","","","","","","","",""
"818","462492","Gauci","GK","1","Aston Villa","3.9","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"636","450197","G.Shelvey","GK","1","Nottingham Forest","3.9","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"614","54738","Kaminski","GK","1","Luton Town","4.5","a","0.7","0","0","86","2.3","19.11","11","6","1.83","3405","0","0","2","85","0","0","0","3","0","144","3","642","1112.2","10.0","0","111.8","0","2","3","2","1","3","2","2","1","2","4","2","","7","1","0","6","5","2","1","6","","2","1","1","3","3","3","2","3","3","4","2","1","1","2","","3"
"408","59735","Darlow","GK","1","Newcastle United","4","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"835","461537","Mee","GK","1","Man United","4","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"152","489639","Verbruggen","GK","1","B & H Albion","4.4","a","1.2","0","0","68","3.2","15.45","16","5","3.20","1890","0","0","4","28","0","0","0","3","0","65","7","417","541.4","1.0","0","54.3","","6","6","2","","2","2","6","4","","10","","2","5","","3","","","","","2","3","2","","","1","","5","","","1","","2","","2","2","",""
"847","499857","Sharman-Lowe","GK","1","Chelsea","4","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"385","172649","Henderson","GK","1","Crystal Palace","4.4","a","1.7","0","0","48","2.7","10.91","31","7","4.43","1620","0","0","4","30","2","0","0","2","0","58","2","293","434.8","0.0","0","43.7","6","3","6","2","5","9","1","3","3","","","","","","1","0","2","-2","3","1","2","3","","","","","","","","","","","","","","","",""
"533","37096","Fabianski","GK","1","West Ham","4.2","a","1.3","0","0","24","2.4","5.71","4","2","2.00","721","0","0","1","21","0","0","0","0","0","33","1","152","245.6","0.0","0","24.6","","","","","1","3","4","3","0","","","","","","","0","","1","","","","8","1","3","","","","","","","","","","","","","",""
"855","568791","McKenna","GK","1","Bournemouth","4","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"858","518892","Curd","GK","1","Chelsea","4","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"866","646754","Emery","GK","1","Aston Villa","4","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"863","438405","Crellin","GK","1","Everton","4","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"749","483398","Whittingham","MID","3","Wolverhampton","4.5","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"559","448089","João Gomes","MID","3","Wolverhampton","4.9","a","0.1","0","0","75","2.2","15.31","10","7","1.43","2646","2","2","4","51","0","0","0","11","0","0","3","359","493.2","372.3","196","106.1","2","2","1","1","4","0","1","1","2","","2","","3","14","2","5","1","","3","2","2","2","2","3","","1","1","","1","1","2","2","4","2","1","2","1","2"
"750","497606","Chirewa","MID","3","Wolverhampton","4.4","a","0","0","0","8","1","1.82","5","4","1.25","138","0","0","0","2","0","0","0","1","0","0","0","21","22.0","24.7","21","6.6","","","1","","3","1","1","","0","","","1","","","","","","1","","","","","","","","","","","","","","","","","","","",""
"540","204480","Rice","MID","3","Arsenal","5.5","a","6.2","0","0","165","4.3","30.00","37","7","5.29","3225","7","9","17","28","0","0","0","5","0","0","17","744","959.2","749.1","451","216.2","1","3","14","6","11","2","3","1","3","","9","8","6","3","17","1","2","6","2","2","1","3","1","9","2","3","2","2","6","9","3","3","1","3","10","2","3","2"
"35","195546","Buendia","MID","3","Aston Villa","5.7","i","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"40","151589","Dendoncker","MID","3","Aston Villa","4.9","u","0","0","0","20","2.5","4.08","0","0","0.00","118","1","1","0","3","0","0","0","0","0","0","3","64","59.2","3.9","37","10.0","","","","","","","","","","","","","","","","","","","1","13","","1","1","","","","","1","1","","","","1","1","","","",""
"58","166989","Tielemans","MID","3","Aston Villa","5.6","i","0.4","0","0","77","2.4","13.75","17","4","4.25","1613","2","6","4","27","0","0","0","3","0","0","2","318","369.2","325.4","136","83.3","","8","","1","2","6","6","1","2","1","1","2","2","5","1","8","2","0","","","","","1","6","2","4","2","1","1","4","1","1","1","1","1","1","1","1"
"54","481624","Philogene","MID","3","Aston Villa","4.5","u","0","0","0","1","1","0.22","0","0","0.00","3","0","0","0","1","0","0","0","0","0","0","0","3","0.4","0.3","2","0.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"59","110504","Bertrand Traoré","MID","3","Aston Villa","5","u","0","0","0","2","1","0.40","0","0","0.00","10","0","0","0","0","0","0","0","0","0","0","0","6","3.0","0.0","0","0.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","1","",""
"62","444180","Anthony","MID","3","Bournemouth","4.9","u","0","0","0","3","1","0.61","0","0","0.00","151","0","0","0","5","0","0","0","1","0","0","0","4","9.0","4.6","16","3.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1"
"71","444183","Kilkenny","MID","3","Bournemouth","4.3","u","0.1","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"79","156687","Pearson","MID","3","Bournemouth","4.5","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"94","481405","Bidstrup","MID","3","Brentford","4.5","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"95","174932","Canós","MID","3","Brentford","5","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"755","500052","Barrington","MID","3","B & H Albion","4.5","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"99","183656","Dasilva","MID","3","Brentford","4.7","i","0","0","0","3","1","0.64","0","0","0.00","22","0","0","0","0","0","0","0","0","0","0","0","6","6.8","15.4","14","3.6","","","","","","","","","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","1",""
"124","509416","Ayari","MID","3","B & H Albion","4.5","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"180","226473","Twine","MID","3","Burnley","4.9","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"742","475480","Baker-Boaitey","MID","3","B & H Albion","4.5","a","0","0","0","4","0.8","0.89","0","1","0.00","37","0","0","0","1","0","0","0","1","0","0","0","10","4.6","12.6","4","1.9","","0","","","","","","","","","","","","","1","","","1","","","","","","1","1","","","","","","","","","","","","",""
"162","250735","Churlinov","MID","3","Burnley","4.4","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"137","484658","Kozłowski","MID","3","B & H Albion","4.5","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"771","462438","Hamilton","MID","3","Man City","4.5","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
