ID,Min,PPG,Player Name,team_code,season,New In Team,Position,New In League,time_in_league,max_minutes_in_position_past_season,max_minutes_by_signing_past_season,points_last_season,avg_points_last_2_seasons,avg_points_last_3_seasons,minutes_last_season,avg_minutes_last_2_seasons,avg_minutes_last_3_seasons,minutes_last_season_same_team,avg_minutes_last_2_seasons_same_team,avg_minutes_last_3_seasons_same_team
204968,1901,1.9,Yates,17,2025-26,False,3.0,False,3,,3330.0,1.9,1.7999999999999998,1.8666666666666665,1901.0,1940.0,1904.3333333333333,1901.0,1940.0,1904.3333333333333
205533,1018,1.8,Nketiah,31,2025-26,False,4.0,False,8,,3116.0,1.8,2.2,2.166666666666667,1018.0,1041.5,1051.3333333333333,1018.0,1018.0,1018.0
205651,600,2.5,G.Jesus,3,2025-26,False,4.0,False,9,,1575.0,2.5,2.8,3.466666666666667,600.0,1035.0,1378.0,600.0,1035.0,1378.0
206325,518,2.7,Zinchenko,3,2025-26,False,2.0,False,9,,1575.0,2.7,3.3,3.4333333333333336,518.0,1117.5,1452.3333333333333,518.0,1117.5,1452.3333333333333
206915,1702,2.6,C.Jones,14,2025-26,False,3.0,False,8,,103.0,2.6,2.1500000000000004,2.4,1702.0,1429.0,1295.6666666666667,1702.0,1429.0,1295.6666666666667
207189,2221,1.7,Berge,54,2025-26,False,3.0,False,4,,2673.0,1.7,1.85,1.9333333333333333,2221.0,2611.5,2114.0,2221.0,2221.0,2221.0
207283,846,1.6,Jensen,94,2025-26,False,3.0,False,4,,2584.0,1.6,2.3500000000000005,2.766666666666667,846.0,1523.5,1950.6666666666667,846.0,1523.5,1950.6666666666667
208706,3273,3.6,Bruno G.,4,2025-26,False,3.0,False,4,,299.0,3.6,3.8499999999999996,3.666666666666666,3273.0,3268.5,3088.0,3273.0,3268.5,3088.0
208912,0,0.0,Worrall,90,2025-26,True,2.0,False,3,,,0.0,0.95,1.3,0.0,219.0,884.3333333333334,,,
209036,3059,3.4,Guéhi,31,2025-26,False,2.0,False,6,,3116.0,3.4,3.0,2.8666666666666667,3059.0,2539.5,2803.0,3059.0,2539.5,2803.0
209046,2190,3.3,Hudson-Odoi,17,2025-26,False,3.0,False,8,,3330.0,3.3,3.55,2.3666666666666667,2190.0,2018.0,1345.3333333333333,2190.0,2018.0,2018.0
209243,1754,2.8,Sancho,1,2025-26,True,3.0,False,4,,,2.8,1.9,2.6,1754.0,915.0,1171.0,76.0,879.5,1217.6666666666667
209244,1771,3.8,Foden,43,2025-26,False,3.0,False,8,,2218.0,3.8,5.199999999999999,4.933333333333334,1771.0,2315.5,2154.3333333333335,1771.0,2315.5,2154.3333333333335
209288,0,0.0,McGill,36,2025-26,True,1.0,True,4,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209289,2036,3.4,Smith Rowe,54,2025-26,False,3.0,False,7,,2673.0,3.4,2.65,2.2666666666666666,2036.0,1189.5,846.6666666666666,2036.0,2036.0,2036.0
209365,2119,2.3,De Ligt,1,2025-26,False,2.0,False,1,,2836.0,2.3,2.3,2.3,2119.0,2119.0,2119.0,2119.0,2119.0,2119.0
209400,1545,1.3,Kamada,31,2025-26,False,3.0,False,1,,3116.0,1.3,1.3,1.3,1545.0,1545.0,1545.0,1545.0,1545.0,1545.0
210156,398,1.2,Awoniyi,17,2025-26,False,4.0,False,3,,3330.0,1.2,2.3,2.766666666666667,398.0,717.0,943.0,398.0,717.0,943.0
210462,584,1.5,Sangaré,17,2025-26,False,3.0,False,2,,3330.0,1.5,1.5,1.5,584.0,807.5,807.5,584.0,807.5,807.5
210494,0,0.0,N.Aguerd,21,2025-26,False,2.0,False,3,,3348.0,0.0,0.85,1.6333333333333335,0.0,928.5,1150.3333333333333,0.0,928.5,1150.3333333333333
211975,2012,2.3,Akanji,43,2025-26,False,2.0,False,3,,2218.0,2.3,3.0,2.9333333333333336,2012.0,2262.0,2269.3333333333335,2012.0,2262.0,2269.3333333333335
212314,2348,1.9,Lukić,54,2025-26,False,3.0,False,3,,2673.0,1.9,1.85,1.6333333333333335,2348.0,1730.5,1289.0,2348.0,1730.5,1289.0
212319,497,2.3,Richarlison,6,2025-26,False,4.0,False,8,,2199.0,2.3,3.35,2.9,497.0,989.0,991.0,497.0,989.0,991.0
213198,904,2.2,Nkunku,8,2025-26,False,3.0,False,2,,2262.0,2.2,2.4000000000000004,2.4000000000000004,904.0,670.5,670.5,904.0,670.5,670.5
213999,1769,1.4,Álvarez,21,2025-26,False,3.0,False,2,,3348.0,1.4,1.7,1.7,1769.0,2072.0,2072.0,1769.0,2072.0,2072.0
214048,3348,2.2,Kilman,21,2025-26,False,2.0,False,7,,3348.0,2.2,2.2,2.4333333333333336,3348.0,3384.0,3358.3333333333335,3348.0,3348.0,3348.0
214225,0,0.0,Rodon,2,2025-26,True,2.0,True,5,,,0.0,0.0,0.3333333333333333,0.0,0.0,29.0,,,
214285,829,2.4,Tsimikas,14,2025-26,False,2.0,False,5,,103.0,2.4,3.05,2.8333333333333335,829.0,752.0,755.3333333333334,829.0,752.0,755.3333333333334
214572,90,1.0,Austin,6,2025-26,False,1.0,False,5,,2199.0,1.0,0.5,0.3333333333333333,90.0,45.0,30.0,90.0,45.0,30.0
214590,3154,3.3,Wan-Bissaka,21,2025-26,False,2.0,False,9,,3348.0,3.3,2.6999999999999993,2.966666666666667,3154.0,2466.0,2121.3333333333335,3154.0,3154.0,3154.0
215059,2880,3.9,Sánchez,8,2025-26,False,1.0,False,5,,2262.0,3.9,3.8,3.733333333333333,2880.0,2156.5,2127.6666666666665,2880.0,2156.5,2156.5
215136,2588,3.1,N.Williams,17,2025-26,False,2.0,False,6,,3330.0,3.1,2.3,2.1,2588.0,2109.0,2030.0,2588.0,2109.0,2030.0
215379,2726,2.9,Anderson,17,2025-26,False,3.0,False,5,,3330.0,2.9,2.45,2.1,2726.0,1872.0,1379.6666666666667,2726.0,2726.0,2726.0
215413,257,1.4,Dewsbury-Hall,11,2025-26,True,3.0,False,3,,,1.4,2.0,2.1666666666666665,257.0,1281.0,1554.3333333333333,,,
215439,2563,3.6,Souček,21,2025-26,False,3.0,False,6,,3348.0,3.6,3.35,3.1666666666666665,2563.0,2715.0,2747.0,2563.0,2715.0,2747.0
215460,0,0.0,Poveda,56,2025-26,True,3.0,True,2,,,0.0,0.5,0.5,0.0,172.0,172.0,,,
215711,1132,2.0,Bailey,7,2025-26,False,3.0,False,4,,1613.0,2.0,3.1000000000000005,3.066666666666667,1132.0,1597.5,1719.6666666666667,1132.0,1597.5,1719.6666666666667
216051,2812,2.9,Dalot,1,2025-26,False,2.0,False,7,,2836.0,2.9,3.0,3.3000000000000003,2812.0,2993.0,2712.6666666666665,2812.0,2993.0,2712.6666666666665
216094,0,0.0,Frimpong,14,2025-26,True,2.0,True,0,,,,,,,,,,,
216646,2921,5.3,Wissa,94,2025-26,False,4.0,False,4,,2584.0,5.3,4.6,4.033333333333333,2921.0,2704.5,2332.0,2921.0,2704.5,2332.0
218364,0,0.0,Sosa,31,2025-26,True,2.0,True,0,,,,,,,,,,,
219168,2758,6.2,Isak,4,2025-26,False,4.0,False,3,,299.0,6.2,5.95,5.466666666666666,2758.0,2505.5,2177.0,2758.0,2505.5,2177.0
219249,929,2.4,O'Riley,36,2025-26,False,3.0,False,1,,1831.0,2.4,2.4,2.4,929.0,929.0,929.0,929.0,929.0,929.0
219847,1872,4.2,Havertz,3,2025-26,False,4.0,False,5,,1575.0,4.2,4.550000000000001,4.0,1872.0,2249.5,2354.6666666666665,1872.0,2249.5,2249.5
219924,1334,1.5,Diop,54,2025-26,False,2.0,False,7,,2673.0,1.5,1.95,2.3666666666666667,1334.0,1378.5,1588.3333333333333,1334.0,1378.5,1588.3333333333333
219937,0,0.0,R.Williams,14,2025-26,False,2.0,False,4,,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220237,412,2.2,Botman,4,2025-26,False,2.0,False,3,,299.0,2.2,2.6,2.9333333333333336,412.0,893.5,1638.0,412.0,893.5,1638.0
220566,72,1.0,Rodrigo,43,2025-26,False,3.0,False,6,,2218.0,1.0,2.85,2.9000000000000004,72.0,1501.5,1971.3333333333333,72.0,1501.5,1971.3333333333333
220598,0,0.0,Obafemi,90,2025-26,True,4.0,True,6,,,1.0,0.5,0.6666666666666666,19.0,9.5,25.333333333333332,19.0,19.0,19.0
220684,0,0.0,Alese,56,2025-26,True,2.0,True,1,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
220695,112,1.0,Maghoma,94,2025-26,False,3.0,False,2,,2584.0,1.0,0.5,0.5,112.0,56.0,56.0,112.0,56.0,56.0
221399,2068,2.4,Harrison,2,2025-26,True,3.0,False,5,,,2.4,2.8,3.1,2068.0,2140.0,2329.0,2707.0,2672.5,2730.3333333333335
221466,1103,1.8,Senesi,91,2025-26,False,2.0,False,3,,2790.0,1.8,2.55,2.433333333333333,1103.0,1671.0,1943.6666666666667,1103.0,1671.0,1943.6666666666667
221632,1416,2.7,Romero,6,2025-26,False,2.0,False,4,,2199.0,2.7,2.95,2.766666666666667,1416.0,2103.0,2189.6666666666665,1416.0,2103.0,2189.6666666666665
221820,1751,3.4,Martinez,1,2025-26,False,2.0,False,3,,2836.0,3.4,2.4,2.6,1751.0,1197.0,1502.3333333333333,1751.0,1197.0,1502.3333333333333
222531,2806,4.5,Gibbs-White,17,2025-26,False,3.0,False,7,,3330.0,4.5,4.1499999999999995,4.066666666666666,2806.0,2981.0,3037.6666666666665,2806.0,2981.0,3037.6666666666665
222683,2339,4.6,Kluivert,91,2025-26,False,3.0,False,2,,2790.0,4.6,3.8499999999999996,3.8499999999999996,2339.0,2124.5,2124.5,2339.0,2124.5,2124.5
222690,99,0.7,Malacia,1,2025-26,False,2.0,False,3,,2836.0,0.7,0.35,1.1666666666666667,99.0,49.5,496.6666666666667,99.0,49.5,496.6666666666667
222694,0,0.0,Struijk,2,2025-26,True,2.0,True,3,,,2.3,1.7499999999999998,2.033333333333333,2198.0,2124.0,2106.6666666666665,2198.0,2124.0,2106.6666666666665
223094,2736,5.8,Haaland,43,2025-26,False,4.0,False,3,,2218.0,5.8,6.4,6.866666666666667,2736.0,2644.5,2685.3333333333335,2736.0,2644.5,2685.3333333333335
223336,0,0.0,Neil,56,2025-26,True,3.0,True,0,,,,,,,,,,,
223340,1724,5.1,Saka,3,2025-26,False,3.0,False,7,,1575.0,5.1,5.799999999999999,5.633333333333333,1724.0,2323.0,2609.6666666666665,1724.0,2323.0,2609.6666666666665
223434,959,1.4,Igor,36,2025-26,False,2.0,False,2,,1831.0,1.4,1.45,1.45,959.0,1295.0,1295.0,959.0,1295.0,1295.0
223541,103,1.2,Chiesa,14,2025-26,False,3.0,False,1,,103.0,1.2,1.2,1.2,103.0,103.0,103.0,103.0,103.0,103.0
223827,0,0.0,Ballard,56,2025-26,True,2.0,True,0,,,,,,,,,,,
223911,0,0.0,Mepham,91,2025-26,False,2.0,False,5,,2790.0,0.0,0.8,1.0999999999999999,0.0,306.5,936.6666666666666,0.0,306.5,936.6666666666666
224024,2374,2.4,L.Paquetá,21,2025-26,False,3.0,False,3,,3348.0,2.4,2.8,3.033333333333333,2374.0,2500.5,2385.0,2374.0,2500.5,2385.0
224068,0,0.0,Turner,17,2025-26,True,1.0,False,3,,,0.0,1.25,0.8333333333333334,0.0,765.0,510.0,1530.0,1530.0,1530.0
224117,0,0.0,Gyökeres,3,2025-26,True,4.0,True,1,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
224967,3082,3.5,Mykolenko,11,2025-26,False,2.0,False,4,,2426.0,3.5,3.55,3.1,3082.0,2775.5,2734.6666666666665,3082.0,2775.5,2734.6666666666665
224995,229,1.9,Sinisterra,91,2025-26,False,3.0,False,3,,2790.0,1.9,2.0,2.2666666666666666,229.0,457.0,592.3333333333334,229.0,457.0,457.0
225321,0,0.0,Ramsdale,4,2025-26,True,1.0,False,8,,,3.2,3.25,3.4333333333333336,2700.0,1620.0,2220.0,,,
225796,1057,2.8,James,8,2025-26,False,2.0,False,6,,2262.0,2.8,1.95,2.233333333333333,1057.0,736.5,905.0,1057.0,736.5,905.0
226182,0,0.0,Bogle,2,2025-26,True,2.0,True,2,,,1.9,2.15,2.15,2787.0,1947.0,1947.0,,,
226597,2363,4.2,Gabriel,3,2025-26,False,2.0,False,5,,1575.0,4.2,4.15,4.033333333333334,2363.0,2702.5,2938.0,2363.0,2702.5,2938.0
226944,1720,2.2,Kamara,7,2025-26,False,3.0,False,3,,1613.0,2.2,2.1,2.0,1720.0,1686.5,1715.3333333333333,1720.0,1686.5,1715.3333333333333
226956,1100,1.9,Roerslev,94,2025-26,False,2.0,False,4,,2584.0,1.9,2.05,2.1666666666666665,1100.0,1537.5,1392.0,1100.0,1537.5,1392.0
227127,1396,1.8,Bissouma,6,2025-26,False,3.0,False,7,,2199.0,1.8,1.7000000000000002,1.5333333333333332,1396.0,1733.0,1488.0,1396.0,1733.0,1488.0
227444,3330,3.9,Milenković,17,2025-26,False,2.0,False,1,,3330.0,3.9,3.9,3.9,3330.0,3330.0,3330.0,3330.0,3330.0,3330.0
229384,161,0.9,Irving,21,2025-26,False,3.0,False,1,,3348.0,0.9,0.9,0.9,161.0,161.0,161.0,161.0,161.0,161.0
229600,450,3.8,Travers,11,2025-26,True,1.0,False,5,,,3.8,4.3,3.633333333333333,450.0,405.0,615.0,,,
230001,2836,2.4,Mazraoui,1,2025-26,False,2.0,False,1,,2836.0,2.4,2.4,2.4,2836.0,2836.0,2836.0,2836.0,2836.0,2836.0
230376,0,0.0,J.Arias,39,2025-26,True,3.0,True,0,,,,,,,,,,,
231057,1666,2.6,Bellegarde,39,2025-26,False,3.0,False,2,,2587.0,2.6,2.3,2.3,1666.0,1307.0,1307.0,1666.0,1307.0,1307.0
231065,1912,2.1,Pinnock,94,2025-26,False,2.0,False,4,,2584.0,2.1,2.4000000000000004,2.8333333333333335,1912.0,2216.5,2377.6666666666665,1912.0,2216.5,2377.6666666666665
231416,385,3.2,F.Kadıoğlu,36,2025-26,False,2.0,False,1,,1831.0,3.2,3.2,3.2,385.0,385.0,385.0,385.0,385.0,385.0
231480,1678,1.8,S.Bueno,39,2025-26,False,2.0,False,2,,2587.0,1.8,1.4500000000000002,1.4500000000000002,1678.0,1248.5,1248.5,1678.0,1248.5,1248.5
231747,2642,4.1,Mateta,31,2025-26,False,4.0,False,5,,3116.0,4.1,4.4,3.4,2642.0,2458.0,1888.0,2642.0,2458.0,1888.0
232112,1777,1.7,Ugarte,1,2025-26,False,3.0,False,1,,2836.0,1.7,1.7,1.7,1777.0,1777.0,1777.0,1777.0,1777.0,1777.0
232185,2708,3.9,Sarr,31,2025-26,False,3.0,False,3,,3116.0,3.9,3.8,3.8000000000000003,2708.0,2285.0,2197.6666666666665,2708.0,2708.0,2708.0
232413,2588,4.4,Eze,31,2025-26,False,3.0,False,5,,3116.0,4.4,4.7,4.533333333333334,2588.0,2321.0,2424.3333333333335,2588.0,2321.0,2424.3333333333335
232571,0,0.0,Patterson,56,2025-26,True,1.0,True,0,,,,,,,,,,,
232653,1616,2.3,J.Ramsey,7,2025-26,False,3.0,False,5,,1613.0,2.3,2.05,2.6666666666666665,1616.0,1232.0,1699.3333333333333,1616.0,1232.0,1699.3333333333333
232792,856,2.8,Lamptey,36,2025-26,False,2.0,False,6,,1831.0,2.8,2.2,1.8333333333333333,856.0,882.0,734.3333333333334,856.0,882.0,734.3333333333334
232820,0,0.0,Anderson,56,2025-26,True,2.0,True,0,,,,,,,,,,,
232826,2428,3.6,Gordon,4,2025-26,False,3.0,False,6,,299.0,3.6,4.4,3.6333333333333333,2428.0,2662.0,2299.3333333333335,2428.0,2662.0,2299.3333333333335
232859,1790,2.0,Spence,6,2025-26,False,2.0,False,3,,2199.0,2.0,1.0,1.0,1790.0,895.0,598.3333333333334,1790.0,895.0,598.3333333333334
232892,3074,2.1,Bassey,54,2025-26,False,2.0,False,2,,2673.0,2.1,2.2,2.2,3074.0,2686.5,2686.5,3074.0,2686.5,2686.5
232928,1590,2.0,Garner,11,2025-26,False,3.0,False,6,,2426.0,2.0,2.2,2.0,1590.0,2295.5,1795.6666666666667,1590.0,2295.5,1795.6666666666667
233963,2035,1.4,Mavropanos,21,2025-26,False,2.0,False,6,,3348.0,1.4,1.75,1.1666666666666667,2035.0,1767.5,1178.3333333333333,2035.0,1767.5,1767.5
235448,0,0.0,Balcombe,94,2025-26,True,1.0,True,3,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235674,0,0.0,Solomon,6,2025-26,False,3.0,False,3,,2199.0,0.0,1.4,1.7,0.0,98.0,252.0,0.0,98.0,98.0
235826,0,0.0,Piroe,2,2025-26,True,4.0,True,0,,,,,,,,,,,
240299,0,0.0,Hodge,39,2025-26,False,3.0,False,3,,2587.0,0.0,0.0,0.26666666666666666,0.0,0.0,57.333333333333336,0.0,0.0,57.333333333333336
240514,0,0.0,Scherpen,36,2025-26,True,1.0,True,3,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241231,0,0.0,Jordan,90,2025-26,True,2.0,True,1,,,2.0,2.0,2.0,1234.0,1234.0,1234.0,1234.0,1234.0,1234.0
242880,332,1.4,B.Badiashile,8,2025-26,False,2.0,False,3,,2262.0,1.4,1.65,2.3000000000000003,332.0,834.5,857.6666666666666,332.0,834.5,857.6666666666666
242898,2171,4.2,Johnson,6,2025-26,False,3.0,False,3,,2199.0,4.2,3.95,3.7000000000000006,2171.0,2244.0,2472.6666666666665,2171.0,2244.0,2244.0
243016,2597,3.5,Mac Allister,14,2025-26,False,3.0,False,6,,103.0,3.5,3.4,3.6,2597.0,2598.5,2693.0,2597.0,2598.5,2598.5
243298,1921,3.6,Gakpo,14,2025-26,False,3.0,False,3,,103.0,3.6,3.3,3.6333333333333333,1921.0,1777.0,1669.6666666666667,1921.0,1777.0,1669.6666666666667
243345,0,0.0,O'Brien,17,2025-26,False,3.0,False,3,,3330.0,0.0,0.0,0.5666666666666667,0.0,0.0,192.66666666666666,0.0,0.0,192.66666666666666
243526,0,0.0,Gudmundsson,2,2025-26,True,2.0,True,0,,,,,,,,,,,
243571,342,1.4,Patterson,11,2025-26,False,2.0,False,4,,2426.0,1.4,1.5499999999999998,1.5666666666666667,342.0,671.0,872.0,342.0,671.0,872.0
244042,943,2.8,Muniz,54,2025-26,False,4.0,False,3,,2673.0,2.8,3.25,2.1666666666666665,943.0,1266.0,844.0,943.0,1266.0,844.0
244723,3090,3.3,Mitchell,31,2025-26,False,2.0,False,6,,3116.0,3.3,3.25,3.0333333333333337,3090.0,3147.0,3061.0,3090.0,3147.0,3061.0
244731,2393,5.1,Luis Díaz,14,2025-26,False,3.0,False,4,,103.0,5.1,4.45,4.166666666666667,2393.0,2509.0,2003.0,2393.0,2509.0,2003.0
244850,3115,4.4,Rogers,7,2025-26,False,3.0,False,2,,1613.0,4.4,3.8000000000000003,3.8000000000000003,3115.0,1875.5,1875.5,3115.0,1875.5,1875.5
244851,3193,5.8,Palmer,8,2025-26,False,3.0,False,6,,2262.0,5.8,6.5,4.8,3193.0,2905.0,2056.0,3193.0,2905.0,2905.0
244858,443,1.8,Carvalho,94,2025-26,False,3.0,False,3,,2584.0,1.8,1.9500000000000002,2.3000000000000003,443.0,391.0,345.3333333333333,443.0,443.0,443.0
244954,2019,2.3,Pau,7,2025-26,False,2.0,False,2,,1613.0,2.3,2.5999999999999996,2.5999999999999996,2019.0,2240.5,2240.5,2019.0,2240.5,2240.5
246301,349,1.1,J.Cuenca,54,2025-26,False,2.0,False,1,,2673.0,1.1,1.1,1.1,349.0,349.0,349.0,349.0,349.0,349.0
247245,0,0.0,Delcroix,90,2025-26,True,2.0,True,1,,,0.6,0.6,0.6,584.0,584.0,584.0,584.0,584.0,584.0
247348,3229,3.8,Muñoz,31,2025-26,False,2.0,False,2,,3116.0,3.8,3.65,3.65,3229.0,2334.5,2334.5,3229.0,2334.5,2334.5
247412,2587,4.1,Strand Larsen,39,2025-26,False,4.0,False,1,,2587.0,4.1,4.1,4.1,2587.0,2587.0,2587.0,2587.0,2587.0,2587.0
247632,2262,3.0,Neto,8,2025-26,False,3.0,False,6,,2262.0,3.0,3.65,3.133333333333333,2262.0,1889.0,1580.0,2262.0,2262.0,2262.0
248056,0,0.0,Tanaka,2,2025-26,True,3.0,True,0,,,,,,,,,,,
248857,2028,3.8,Madueke,3,2025-26,True,3.0,False,3,,,3.8,3.55,3.1,2028.0,1536.0,1237.0,,,
248875,1506,3.0,Doku,43,2025-26,False,3.0,False,2,,2218.0,3.0,3.2,3.2,1506.0,1545.5,1545.5,1506.0,1545.5,1545.5
248937,0,0.0,Greenwood,2,2025-26,True,3.0,True,3,,,1.7,1.9,1.2666666666666666,410.0,320.5,213.66666666666666,410.0,320.5,213.66666666666666
249231,3092,2.5,Lewis-Potter,94,2025-26,False,2.0,False,3,,2584.0,2.5,2.45,2.1,3092.0,2260.0,1611.0,3092.0,2260.0,1611.0
250199,1954,1.6,Dominguez,17,2025-26,False,3.0,False,2,,3330.0,1.6,2.1,2.1,1954.0,1721.5,1721.5,1954.0,1721.5,1721.5
250735,0,0.0,Churlinov,90,2025-26,True,3.0,True,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424044,0,0.0,H.Traorè,91,2025-26,False,3.0,False,3,,2790.0,0.0,0.5,1.0,0.0,22.0,156.33333333333334,0.0,22.0,156.33333333333334
424876,2485,4.0,Szoboszlai,14,2025-26,False,3.0,False,2,,103.0,4.0,3.5,3.5,2485.0,2293.5,2293.5,2485.0,2293.5,2293.5
427623,1921,2.8,Richards,31,2025-26,False,2.0,False,3,,3116.0,2.8,2.5999999999999996,2.1999999999999997,1921.0,2006.0,1485.0,1921.0,2006.0,1485.0
427637,0,0.0,Aaronson,2,2025-26,True,3.0,True,1,,,2.3,2.3,2.3,2365.0,2365.0,2365.0,2365.0,2365.0,2365.0
428580,23,1.0,Onyeka,94,2025-26,False,3.0,False,4,,2584.0,1.0,1.25,1.4333333333333336,23.0,585.0,669.0,23.0,585.0,669.0
428971,0,0.0,Benda,54,2025-26,False,1.0,False,2,,2673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429414,0,0.0,Kalajdžić,39,2025-26,False,4.0,False,3,,2587.0,0.0,1.1,1.0666666666666667,0.0,79.0,67.66666666666667,0.0,79.0,67.66666666666667
430871,2596,5.4,Cunha,1,2025-26,True,3.0,False,3,,,5.4,4.800000000000001,3.966666666666667,2596.0,2517.0,1998.3333333333333,,,
431639,0,0.0,Flemming,90,2025-26,True,4.0,True,0,,,,,,,,,,,
432422,2625,2.9,Tonali,4,2025-26,False,3.0,False,2,,299.0,2.9,2.45,2.45,2625.0,1531.0,1531.0,2625.0,1531.0,1531.0
432714,340,2.1,McAtee,43,2025-26,False,3.0,False,4,,2218.0,2.1,2.3,1.5333333333333332,340.0,1077.5,718.3333333333334,340.0,170.0,119.33333333333333
432720,0,0.0,Trafford,43,2025-26,True,1.0,True,2,,,2.5,1.25,1.25,2520.0,1260.0,1260.0,0.0,0.0,0.0
432830,3420,3.3,Collins,94,2025-26,False,2.0,False,4,,2584.0,3.3,2.95,2.5999999999999996,3420.0,3034.5,2626.6666666666665,3420.0,3034.5,3034.5
433036,0,0.0,Reijnders,43,2025-26,True,3.0,True,0,,,,,,,,,,,
433154,1366,4.4,McNeil,11,2025-26,False,3.0,False,8,,2426.0,4.4,3.95,3.8000000000000003,1366.0,2128.5,2249.0,1366.0,2128.5,2249.0
433312,1077,3.6,Munetsi,39,2025-26,False,3.0,False,1,,2587.0,3.6,3.6,3.6,1077.0,1077.0,1077.0,1077.0,1077.0,1077.0
433952,0,0.0,Ramazani,2,2025-26,True,3.0,True,0,,,,,,,,,,,
434399,0,0.0,Reinildo,56,2025-26,True,2.0,True,0,,,,,,,,,,,
434752,0,0.0,Bijol,2,2025-26,True,2.0,True,0,,,,,,,,,,,
435973,0,0.0,Foster,90,2025-26,True,4.0,True,1,,,3.1,3.1,3.1,1898.0,1898.0,1898.0,1898.0,1898.0,1898.0
436234,0,0.0,Bryan,6,2025-26,False,3.0,False,4,,2199.0,0.0,0.55,1.1,0.0,100.0,115.33333333333333,0.0,100.0,115.33333333333333
436893,492,1.0,J.Araujo,91,2025-26,False,2.0,False,1,,2790.0,1.0,1.0,1.0,492.0,492.0,492.0,492.0,492.0,492.0
437495,0,0.0,Meslier,2,2025-26,True,1.0,True,3,,,2.6,2.7,3.266666666666667,3060.0,3222.0,3198.0,3060.0,3222.0,3198.0
437499,3116,3.3,Lacroix,31,2025-26,False,2.0,False,1,,3116.0,3.3,3.3,3.3,3116.0,3116.0,3116.0,3116.0,3116.0,3116.0
437505,0,0.0,Isidor,56,2025-26,True,4.0,True,0,,,,,,,,,,,
437730,3202,4.5,Semenyo,91,2025-26,False,3.0,False,3,,2790.0,4.5,3.8500000000000005,3.1,3202.0,2650.5,1850.3333333333333,3202.0,2650.5,1850.3333333333333
437738,0,0.0,Bornauw,2,2025-26,True,2.0,True,0,,,,,,,,,,,
437742,0,0.0,Sambi,3,2025-26,True,3.0,True,3,,,2.8,2.15,2.0,1304.0,1016.0,1053.6666666666667,1129.0,1129.0,1129.0
437748,0,0.0,Trésor,90,2025-26,True,3.0,True,1,,,1.2,1.2,1.2,410.0,410.0,410.0,410.0,410.0,410.0
438098,0,0.0,Fábio Vieira,3,2025-26,False,3.0,False,3,,1575.0,0.0,1.1,1.3333333333333333,0.0,145.0,263.3333333333333,0.0,145.0,263.3333333333333
438234,1174,4.6,Marmoush,43,2025-26,False,3.0,False,1,,2218.0,4.6,4.6,4.6,1174.0,1174.0,1174.0,1174.0,1174.0,1174.0
438464,443,1.5,Doucouré,31,2025-26,False,3.0,False,3,,3116.0,1.5,1.7,1.8666666666666665,443.0,681.5,1377.6666666666667,443.0,681.5,1377.6666666666667
439135,19,0.5,Cashin,36,2025-26,False,2.0,False,1,,1831.0,0.5,0.5,0.5,19.0,19.0,19.0,19.0,19.0,19.0
440089,2911,3.4,Damsgaard,94,2025-26,False,3.0,False,3,,2584.0,3.4,2.7,2.2333333333333334,2911.0,1870.0,1570.0,2911.0,1870.0,1570.0
440148,0,0.0,Morton,14,2025-26,False,3.0,False,2,,103.0,0.0,0.25,0.25,0.0,32.5,32.5,0.0,32.5,32.5
440854,1117,2.5,Kiwior,3,2025-26,False,2.0,False,3,,1575.0,2.5,2.95,3.1999999999999997,1117.0,1029.5,828.0,1117.0,1029.5,828.0
440955,0,0.0,Rusyn,56,2025-26,True,4.0,True,0,,,,,,,,,,,
440993,2426,3.5,Ndiaye,11,2025-26,False,3.0,False,3,,2426.0,3.5,1.75,1.5,2426.0,1213.0,812.3333333333334,2426.0,2426.0,2426.0
441024,0,0.0,Ashby,4,2025-26,True,2.0,True,3,,,0.0,0.0,0.3333333333333333,0.0,0.0,2.0,0.0,0.0,0.0
441164,2606,3.0,Pedro Porro,6,2025-26,False,2.0,False,3,,2199.0,3.0,3.45,3.6,2606.0,2848.0,2276.0,2606.0,2848.0,2276.0
441191,2835,2.8,Livramento,4,2025-26,False,2.0,False,5,,299.0,2.8,2.25,1.8333333333333333,2835.0,2068.5,1387.6666666666667,2835.0,2068.5,2068.5
441192,8,1.0,Sarmiento,36,2025-26,False,3.0,False,4,,1831.0,1.0,0.5,0.9333333333333332,8.0,4.0,58.666666666666664,8.0,4.0,58.666666666666664
441240,0,0.0,Faivre,91,2025-26,False,3.0,False,2,,2790.0,0.0,0.4,0.4,0.0,18.5,18.5,0.0,18.5,18.5
