ID,Min,PPG,Tot Pts,birth_date,Player Name,team_code,team_join_date,Position,season,New In League,New In Team,time_in_league,max_minutes_in_position_past_season,max_minutes_by_signing_past_season,avg_ppg_position_team_high_minutes,points_last_season,avg_points_last_2_seasons,avg_points_last_3_seasons,minutes_last_season,avg_minutes_last_2_seasons,avg_minutes_last_3_seasons,minutes_last_season_same_team,avg_minutes_last_2_seasons_same_team,avg_minutes_last_3_seasons_same_team
133845,0,0.0,0,,Marcondes,91,,MID,2023-24,False,False,1,,3252.0,,1.0,1.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0
134383,0,0.0,0,,Randall,14,,DEF,2016-17,False,False,0,,,,,,,,,,,,
135363,2067,2.9,79,,Christensen,8,,DEF,2017-18,True,True,0,3420.0,,4.75,,,,,,,,,
135363,615,2.8,22,,Christensen,8,,DEF,2018-19,False,False,1,,2336.0,,2.9,2.9,2.9,2067.0,2067.0,2067.0,2067.0,2067.0,2067.0
135363,1751,1.6,34,,Christensen,8,,DEF,2019-20,False,False,2,,3240.0,,2.8,2.8499999999999996,2.8499999999999996,615.0,1341.0,1341.0,615.0,1341.0,1341.0
135363,1371,3.6,61,,Christensen,8,,DEF,2020-21,False,False,3,,2865.0,,1.6,2.2,2.433333333333333,1751.0,1183.0,1477.6666666666667,1751.0,1183.0,1477.6666666666667
135363,1494,3.6,69,,Christensen,8,,DEF,2021-22,False,False,4,,2745.0,,3.6,2.6,2.6666666666666665,1371.0,1561.0,1245.6666666666667,1371.0,1561.0,1245.6666666666667
135365,17,1.0,1,,Boga,8,,MID,2017-18,True,True,0,3138.0,,3.783333333333333,,,,,,,,,
135720,275,1.5,9,,Danso,20,,DEF,2019-20,True,True,0,2160.0,,2.3285714285714287,,,,,,,,,
135720,842,1.6,16,1998-09-19,Danso,6,2025-02-02,DEF,2024-25,True,True,1,3090.0,,3.225,1.5,1.5,1.5,275.0,275.0,275.0,,,
138001,0,0.0,0,,King,39,,GK,2023-24,True,True,0,3240.0,,4.1,,,,,,,,,
138001,1,1.0,1,1995-03-09,King,39,2023-07-03,GK,2024-25,False,False,1,,1209.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138009,24,1.0,1,,Kaikai,31,,MID,2016-17,False,False,0,,,,,,,,,,,,
138009,13,1.0,1,,Kaikai,31,,MID,2017-18,False,False,1,,,,1.0,1.0,1.0,24.0,24.0,24.0,24.0,24.0,24.0
138009,0,0.0,0,,Kaikai,31,,MID,2018-19,False,False,2,,1871.0,,1.0,1.0,1.0,13.0,18.5,18.5,13.0,18.5,18.5
139110,723,2.4,24,,Duda,45,,MID,2019-20,True,True,0,,,,,,,,,,,,
140200,0,0.0,0,,Strakosha,94,,GK,2022-23,True,True,0,2160.0,,4.0,,,,,,,,,
140200,135,2.0,4,,Strakosha,94,,GK,2023-24,False,False,1,,3269.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140941,0,0.0,0,,Perica,57,,FWD,2021-22,True,True,0,,,,,,,,,,,,
141020,1405,2.1,60,,Meyer,31,,MID,2018-19,True,True,0,3120.0,,3.466666666666667,,,,,,,,,
141020,645,1.4,23,,Meyer,31,,MID,2019-20,False,False,1,,1889.0,,2.1,2.1,2.1,1405.0,1405.0,1405.0,1405.0,1405.0,1405.0
141020,0,0.0,0,,Meyer,31,,MID,2020-21,False,False,2,,2167.0,,1.4,1.75,1.75,645.0,1025.0,1025.0,645.0,1025.0,1025.0
141569,130,1.4,10,,Bonatini,39,,FWD,2018-19,True,True,0,,,,,,,,,,,,
141569,0,0.0,0,,Bonatini,39,,FWD,2020-21,True,True,1,3241.0,,4.1,1.4,1.4,1.4,130.0,130.0,130.0,130.0,130.0,130.0
141746,1187,8.4,117,,Fernandes,1,,MID,2019-20,True,True,0,3007.0,,3.65,,,,,,,,,
141746,3101,6.6,244,,Fernandes,1,,MID,2020-21,False,False,1,,3420.0,,8.4,8.4,8.4,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0
141746,3110,4.2,151,,Fernandes,1,,MID,2021-22,False,False,2,,1364.0,,6.6,7.5,7.5,3101.0,2144.0,2144.0,3101.0,2144.0,2144.0
141746,3317,4.8,176,,Fernandes,1,,MID,2022-23,False,False,3,,2454.0,,4.2,5.4,6.3999999999999995,3110.0,3105.5,2466.0,3110.0,3105.5,2466.0
141746,3118,4.7,166,,B.Fernandes,1,,MID,2023-24,False,False,4,,2122.0,,4.8,4.5,5.2,3317.0,3213.5,3176.0,3317.0,3213.5,3176.0
141746,3017,4.8,174,1994-09-08,B.Fernandes,1,2020-01-30,MID,2024-25,False,False,5,,3420.0,,4.7,4.75,4.566666666666666,3118.0,3217.5,3181.6666666666665,3118.0,3217.5,3181.6666666666665
141921,0,0.0,0,,Sheyi Ojo,14,,MID,2016-17,False,False,0,,,,,,,,,,,,
141921,0,0.0,0,,Sheyi Ojo,14,,MID,2017-18,False,False,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143877,360,2.0,8,,Sørloth,31,,FWD,2017-18,True,True,0,3131.0,,3.8,,,,,,,,,
143877,173,1.0,12,,Sørloth,31,,FWD,2018-19,False,False,1,,1871.0,,2.0,2.0,2.0,360.0,360.0,360.0,360.0,360.0,360.0
144485,2908,4.2,139,,Toney,94,,FWD,2021-22,True,True,0,,,,,,,,,,,,
144485,2953,5.5,182,,Toney,94,,FWD,2022-23,False,False,1,,3321.0,,4.2,4.2,4.2,2908.0,2908.0,2908.0,2908.0,2908.0,2908.0
144485,1449,3.4,57,,Toney,94,,FWD,2023-24,False,False,2,,3269.0,,5.5,4.85,4.85,2953.0,2930.5,2930.5,2953.0,2930.5,2930.5
144485,0,0.0,0,,Toney,94,,FWD,2024-25,False,False,3,,3285.0,,3.4,4.45,4.366666666666666,1449.0,2201.0,2436.6666666666665,1449.0,2201.0,2436.6666666666665
144660,2520,2.2,67,,Ndong,56,,MID,2016-17,False,False,0,,,,,,,,,,,,
144660,0,0.0,0,,Ndong,57,,MID,2017-18,False,True,1,3204.0,,2.375,2.2,2.2,2.2,2520.0,2520.0,2520.0,,,
145212,0,0.0,0,,N'Jie,6,,FWD,2016-17,False,False,0,,,,,,,,,,,,
145235,0,0.0,0,,Angelino,43,,DEF,2016-17,False,False,0,,,,,,,,,,,,
145235,422,1.8,11,,Angeliño,43,,DEF,2019-20,True,True,1,3056.0,,4.366666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146426,2779,1.5,51,,Ajayi,35,,DEF,2020-21,True,True,0,,,,,,,,,,,,
146610,2915,3.4,111,,O'Connell,49,,DEF,2019-20,True,True,0,,,,,,,,,,,,
146610,180,1.5,3,,O'Connell,49,,DEF,2020-21,False,False,1,,3420.0,,3.4,3.4,3.4,2915.0,2915.0,2915.0,2915.0,2915.0,2915.0
146941,806,3.9,35,,Laporte,43,,DEF,2017-18,True,True,0,2592.0,,3.075,,,,,,,,,
146941,3056,5.1,177,,Laporte,43,,DEF,2018-19,False,False,1,,3195.0,,3.9,3.9,3.9,806.0,806.0,806.0,806.0,806.0,806.0
146941,1096,4.2,63,,Laporte,43,,DEF,2019-20,False,False,2,,1331.0,,5.1,4.5,4.5,3056.0,1931.0,1931.0,3056.0,1931.0,1931.0
146941,1343,3.6,58,,Laporte,43,,DEF,2020-21,False,False,3,,2480.0,,4.2,4.65,4.3999999999999995,1096.0,2076.0,1652.6666666666667,1096.0,2076.0,1652.6666666666667
146941,2830,4.8,160,,Laporte,43,,DEF,2021-22,False,False,4,,2843.0,,3.6,3.9000000000000004,4.3,1343.0,1219.5,1831.6666666666667,1343.0,1219.5,1831.6666666666667
146941,992,3.3,40,,Laporte,43,,DEF,2022-23,False,False,5,,1910.0,,4.8,4.199999999999999,4.2,2830.0,2086.5,1756.3333333333333,2830.0,2086.5,1756.3333333333333
146941,11,1.0,1,,Laporte,43,,DEF,2023-24,False,False,6,,2767.0,,3.3,4.05,3.9,992.0,1911.0,1721.6666666666667,992.0,1911.0,1721.6666666666667
147303,1807,2.8,94,,Depoitre,38,,FWD,2017-18,True,True,0,,,,,,,,,,,,
147303,1058,1.5,34,,Depoitre,38,,FWD,2018-19,False,False,1,,3420.0,,2.8,2.8,2.8,1807.0,1807.0,1807.0,1807.0,1807.0,1807.0
147611,401,1.3,14,,Onuachu,20,,FWD,2022-23,True,True,0,2034.0,,2.9333333333333336,,,,,,,,,
147611,1038,2.0,51,1994-05-28,Onuachu,20,2023-01-31,FWD,2024-25,True,True,1,,,,1.3,1.3,1.3,401.0,401.0,401.0,401.0,401.0,401.0
147612,107,1.0,5,,Zivkovic,49,,FWD,2019-20,True,True,0,,,,,,,,,,,,
147668,0,0.0,0,,Brannagan,14,,MID,2016-17,False,False,0,,,,,,,,,,,,
147675,0,0.0,0,,Akpom,3,,FWD,2016-17,False,False,0,,,,,,,,,,,,
148179,927,2.3,54,,Valencia,11,,FWD,2016-17,False,False,0,,,,,,,,,,,,
148179,0,0.0,0,,Valencia,21,,FWD,2017-18,False,True,1,1312.0,,,2.3,2.3,2.3,927.0,927.0,927.0,,,
148225,1553,3.8,95,,Martial,1,,MID,2016-17,False,False,0,,,,,,,,,,,,
148225,1572,4.2,125,,Martial,1,,MID,2017-18,False,False,1,,,,3.8,3.8,3.8,1553.0,1553.0,1553.0,1553.0,1553.0,1553.0
148225,1613,4.5,122,,Martial,1,,MID,2018-19,False,False,2,,3117.0,,4.2,4.0,4.0,1572.0,1562.5,1562.5,1572.0,1562.5,1562.5
148225,2625,6.2,200,,Martial,1,,MID,2019-20,False,False,3,,1039.0,,4.5,4.35,4.166666666666667,1613.0,1592.5,1579.3333333333333,1613.0,1592.5,1579.3333333333333
148225,1477,3.4,75,,Martial,1,,FWD,2020-21,False,False,4,,3420.0,,6.2,5.35,4.966666666666666,2625.0,2119.0,1936.6666666666667,2625.0,2119.0,1936.6666666666667
148225,207,1.8,14,,Martial,1,,FWD,2021-22,False,False,5,,1364.0,,3.4,4.8,4.7,1477.0,2051.0,1905.0,1477.0,2051.0,1905.0
148225,970,3.1,66,,Martial,1,,FWD,2022-23,False,False,6,,2454.0,,1.8,2.6,3.8000000000000003,207.0,842.0,1436.3333333333333,207.0,842.0,1436.3333333333333
148225,439,1.9,25,,Martial,1,,FWD,2023-24,False,False,7,,2122.0,,3.1,2.45,2.766666666666667,970.0,588.5,884.6666666666666,970.0,588.5,884.6666666666666
148508,1936,2.9,98,,Trézéguet,7,,MID,2019-20,True,True,0,,,,,,,,,,,,
148508,1157,2.7,56,,Trézéguet,7,,MID,2020-21,False,False,1,,3233.0,,2.9,2.9,2.9,1936.0,1936.0,1936.0,1936.0,1936.0,1936.0
148508,10,1.0,1,,Trézéguet,7,,MID,2021-22,False,False,2,,3420.0,,2.7,2.8,2.8,1157.0,1546.5,1546.5,1157.0,1546.5,1546.5
149016,366,1.1,12,,Gooch,56,,MID,2016-17,False,False,0,,,,,,,,,,,,
149051,0,0.0,0,,Ethan Robson,56,,MID,2016-17,False,False,0,,,,,,,,,,,,
149065,3285,3.9,146,,Sá,39,,GK,2021-22,True,True,0,3330.0,,3.6,,,,,,,,,
149065,3240,4.1,148,,Sá,39,,GK,2022-23,False,False,1,,3285.0,,3.9,3.9,3.9,3285.0,3285.0,3285.0,3285.0,3285.0,3285.0
149065,3037,3.1,107,,José Sá,39,,GK,2023-24,False,False,2,,2467.0,,4.1,4.0,4.0,3240.0,3262.5,3262.5,3240.0,3262.5,3262.5
149065,2610,3.2,93,1993-01-17,José Sá,39,2021-07-15,GK,2024-25,False,False,3,,1209.0,,3.1,3.5999999999999996,3.6999999999999997,3037.0,3138.5,3187.3333333333335,3037.0,3138.5,3187.3333333333335
149266,2430,3.5,94,,Mawson,80,,DEF,2016-17,False,False,0,,,,,,,,,,,,
149266,3420,2.9,112,,Mawson,80,,DEF,2017-18,False,False,1,,,,3.5,3.5,3.5,2430.0,2430.0,2430.0,2430.0,2430.0,2430.0
149266,1130,1.3,19,,Mawson,54,,DEF,2018-19,False,True,2,,,,2.9,3.2,3.2,3420.0,2925.0,2925.0,,,
149266,0,0.0,0,,Mawson,54,,DEF,2020-21,True,True,3,,,,1.3,2.1,2.566666666666667,1130.0,2275.0,2326.6666666666665,1130.0,1130.0,1130.0
149468,0,0.0,0,,Browning,11,,DEF,2016-17,False,False,0,,,,,,,,,,,,
149468,0,0.0,0,,Browning,11,,DEF,2018-19,True,True,1,2559.0,,2.716666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149484,506,0.6,4,,Mings,91,,DEF,2016-17,False,False,0,,,,,,,,,,,,
149484,201,0.8,3,,Mings,91,,DEF,2017-18,False,False,1,,,,0.6,0.6,0.6,506.0,506.0,506.0,506.0,506.0,506.0
149484,141,1.0,5,,Mings,91,,DEF,2018-19,False,False,2,,3420.0,,0.8,0.7,0.7,201.0,353.5,353.5,201.0,353.5,353.5
149484,2902,2.7,90,,Mings,7,,DEF,2019-20,False,True,3,,,,1.0,0.8999999999999999,0.7999999999999999,141.0,171.0,282.6666666666667,,,
149484,3194,3.6,128,,Mings,7,,DEF,2020-21,False,False,4,,3233.0,,2.7,1.85,1.5,2902.0,1521.5,1081.3333333333333,2902.0,2902.0,2902.0
149484,3188,3.3,118,,Mings,7,,DEF,2021-22,False,False,5,,3420.0,,3.6,3.1500000000000004,2.4333333333333336,3194.0,3048.0,2079.0,3194.0,3048.0,3048.0
149484,3150,3.7,130,,Mings,7,,DEF,2022-23,False,False,6,,2440.0,,3.3,3.45,3.1999999999999997,3188.0,3191.0,3094.6666666666665,3188.0,3191.0,3094.6666666666665
149484,30,0.0,0,,Mings,7,,DEF,2023-24,False,False,7,,1773.0,,3.7,3.5,3.533333333333333,3150.0,3169.0,3177.3333333333335,3150.0,3169.0,3177.3333333333335
149484,1119,3.4,47,1993-03-13,Mings,7,2019-07-08,DEF,2024-25,False,False,8,,2462.0,,0.0,1.85,2.3333333333333335,30.0,1590.0,2122.6666666666665,30.0,1590.0,2122.6666666666665
149519,1764,4.0,104,,Cornet,90,,MID,2021-22,True,True,0,3410.0,,2.733333333333333,,,,,,,,,
149519,232,1.0,14,,Cornet,21,,MID,2022-23,False,True,1,3178.0,,3.6999999999999997,4.0,4.0,4.0,1764.0,1764.0,1764.0,,,
149519,109,1.9,13,,Cornet,21,,MID,2023-24,False,False,2,,2229.0,,1.0,2.5,2.5,232.0,998.0,998.0,232.0,232.0,232.0
149519,71,0.5,1,,Cornet,20,2024-08-30,MID,2024-25,False,True,3,,,,1.9,1.45,2.3000000000000003,109.0,170.5,701.6666666666666,,,
149736,670,2.2,20,,Mbemba,4,,DEF,2017-18,True,True,0,,,,,,,,,,,,
149736,0,0.0,0,,Mbemba,4,,DEF,2018-19,False,False,1,,2927.0,,2.2,2.2,2.2,670.0,670.0,670.0,670.0,670.0,670.0
149828,1281,3.6,83,,Slimani,13,,FWD,2016-17,False,False,0,,,,,,,,,,,,
149828,369,1.6,25,,Slimani,4,,FWD,2017-18,False,True,1,,,,3.6,3.6,3.6,1281.0,1281.0,1281.0,,,
149828,19,1.0,1,,Slimani,13,,FWD,2020-21,True,True,2,3032.0,,6.0,1.6,2.6,2.6,369.0,825.0,825.0,1281.0,1281.0,1281.0
149915,1203,3.3,50,,Llorente,2,,DEF,2020-21,True,True,0,,,,,,,,,,,,
149915,2341,2.8,77,,Llorente,2,,DEF,2021-22,False,False,1,,3410.0,,3.3,3.3,3.3,1203.0,1203.0,1203.0,1203.0,1203.0,1203.0
149915,648,2.0,16,,Llorente,2,,DEF,2022-23,False,False,2,,2489.0,,2.8,3.05,3.05,2341.0,1772.0,1772.0,2341.0,1772.0,1772.0
149929,922,1.7,30,1994-11-23,Burns,40,2021-06-09,MID,2024-25,True,True,0,,,,,,,,,,,,
151086,1715,2.3,58,,Lemina,20,,MID,2017-18,True,True,0,3071.0,,2.9,,,,,,,,,
151086,1612,2.4,50,,Lemina,20,,MID,2018-19,False,False,1,,2520.0,,2.3,2.3,2.3,1715.0,1715.0,1715.0,1715.0,1715.0,1715.0
151086,0,0.0,0,,Lemina,20,,MID,2019-20,False,False,2,,2027.0,,2.4,2.3499999999999996,2.3499999999999996,1612.0,1663.5,1663.5,1612.0,1663.5,1663.5
151086,1696,2.0,55,,Lemina,54,,MID,2020-21,False,True,3,,,,0.0,1.2,1.5666666666666664,0.0,806.0,1109.0,,,
151086,1297,1.8,35,,Lemina,39,,MID,2022-23,True,True,4,2970.0,,2.7,2.0,1.0,1.4666666666666668,1696.0,848.0,1102.6666666666667,,,
151086,2969,2.7,95,,Mario Jr.,39,,MID,2023-24,False,False,5,,2467.0,,1.8,1.9,1.2666666666666666,1297.0,1496.5,997.6666666666666,1297.0,1297.0,1297.0
151086,1363,2.8,47,,Mario Jr.,39,2023-01-13,MID,2024-25,False,False,6,,1209.0,,2.7,2.25,2.1666666666666665,2969.0,2133.0,1987.3333333333333,2969.0,2133.0,2133.0
151119,0,0.0,0,,Yedlin,6,,DEF,2016-17,False,False,0,,,,,,,,,,,,
151119,2842,2.6,88,,Yedlin,4,,DEF,2017-18,False,True,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
151119,2472,2.2,63,,Yedlin,4,,DEF,2018-19,False,False,2,,2927.0,,2.6,1.3,1.3,2842.0,1421.0,1421.0,2842.0,2842.0,2842.0
151119,934,1.6,26,,Yedlin,4,,DEF,2019-20,False,False,3,,2601.0,,2.2,2.4000000000000004,1.6000000000000003,2472.0,2657.0,1771.3333333333333,2472.0,2657.0,2657.0
151119,435,2.2,13,,Yedlin,4,,DEF,2020-21,False,False,4,,2678.0,,1.6,1.9000000000000001,2.1333333333333333,934.0,1703.0,2082.6666666666665,934.0,1703.0,2082.6666666666665
151589,1465,2.5,48,,Dendoncker,39,,MID,2018-19,True,True,0,,,,,,,,,,,,
151589,2790,2.6,100,,Dendoncker,39,,MID,2019-20,False,False,1,,3420.0,,2.5,2.5,2.5,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0
151589,2498,2.3,77,,Dendoncker,39,,MID,2020-21,False,False,2,,920.0,,2.6,2.55,2.55,2790.0,2127.5,2127.5,2790.0,2127.5,2127.5
151589,1945,2.5,76,,Dendoncker,39,,MID,2021-22,False,False,3,,2983.0,,2.3,2.45,2.466666666666667,2498.0,2644.0,2251.0,2498.0,2644.0,2251.0
151589,897,1.5,37,,Dendoncker,7,,MID,2022-23,False,True,4,3090.0,,3.0,2.5,2.4,2.466666666666667,1945.0,2221.5,2411.0,,,
151589,118,2.5,20,,Dendoncker,7,,MID,2023-24,False,False,5,,1773.0,,1.5,2.0,2.1,897.0,1421.0,1780.0,897.0,897.0,897.0
151589,0,0.0,0,,Dendoncker,7,,MID,2024-25,False,False,6,,2462.0,,2.5,2.0,2.1666666666666665,118.0,507.5,986.6666666666666,118.0,507.5,507.5
152015,0,0.0,0,,Varela,1,,DEF,2016-17,False,False,0,,,,,,,,,,,,
152551,2505,2.5,75,,Lerma,91,,MID,2018-19,True,True,0,2234.0,,2.7600000000000002,,,,,,,,,
152551,2702,2.0,65,,Lerma,91,,MID,2019-20,False,False,1,,2505.0,,2.5,2.5,2.5,2505.0,2505.0,2505.0,2505.0,2505.0,2505.0
152551,3252,2.7,101,,Lerma,91,,MID,2022-23,True,True,2,,,,2.0,2.25,2.25,2702.0,2603.5,2603.5,2702.0,2603.5,2603.5
152551,2399,2.3,64,,Lerma,31,,MID,2023-24,False,True,3,2770.0,,3.1333333333333333,2.7,2.35,2.4,3252.0,2977.0,2819.6666666666665,,,
152551,2270,1.8,58,1994-10-25,Lerma,31,2023-07-01,MID,2024-25,False,False,4,,2399.0,,2.3,2.5,2.3333333333333335,2399.0,2825.5,2784.3333333333335,2399.0,2399.0,2399.0
152590,689,2.8,25,,Telles,1,,DEF,2020-21,True,True,0,3420.0,,3.225,,,,,,,,,
152590,1658,3.2,67,,Telles,1,,DEF,2021-22,False,False,1,,1364.0,,2.8,2.8,2.8,689.0,689.0,689.0,689.0,689.0,689.0
152590,0,0.0,0,,Telles,1,,DEF,2022-23,False,False,2,,2454.0,,3.2,3.0,3.0,1658.0,1173.5,1173.5,1658.0,1173.5,1173.5
152590,0,0.0,0,,Alex Telles,1,,DEF,2023-24,False,False,3,,2122.0,,0.0,1.6,2.0,0.0,829.0,782.3333333333334,0.0,829.0,782.3333333333334
152760,1469,2.8,96,,Origi,14,,FWD,2016-17,False,False,0,,,,,,,,,,,,
152760,9,1.0,1,,Origi,14,,FWD,2017-18,False,False,1,,,,2.8,2.8,2.8,1469.0,1469.0,1469.0,1469.0,1469.0,1469.0
152760,364,2.7,32,,Origi,14,,FWD,2018-19,False,False,2,,2905.0,,1.0,1.9,1.9,9.0,739.0,739.0,9.0,739.0,739.0
152760,699,2.3,65,,Origi,14,,FWD,2019-20,False,False,3,,3420.0,,2.7,1.85,2.1666666666666665,364.0,186.5,614.0,364.0,186.5,614.0
152760,180,1.1,10,,Origi,14,,FWD,2020-21,False,False,4,,873.0,,2.3,2.5,2.0,699.0,531.5,357.3333333333333,699.0,531.5,357.3333333333333
152760,126,3.1,22,,Origi,14,,FWD,2021-22,False,False,5,,1851.0,,1.1,1.7,2.033333333333333,180.0,439.5,414.3333333333333,180.0,439.5,414.3333333333333
152760,594,1.2,25,,Origi,17,,FWD,2023-24,True,True,6,2930.0,,3.2,3.1,2.1,2.1666666666666665,126.0,153.0,335.0,,,
152898,0,0.0,0,,Davies,14,,DEF,2020-21,True,True,0,3420.0,,4.625,,,,,,,,,
152898,0,0.0,0,,Davies,14,,DEF,2021-22,False,False,1,,1851.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152898,0,0.0,0,,Davies,14,,DEF,2022-23,False,False,2,,990.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153127,1365,1.6,41,,Hayden,4,,MID,2017-18,True,True,0,,,,,,,,,,,,
153127,1857,2.8,69,,Hayden,4,,MID,2018-19,False,False,1,,2927.0,,1.6,1.6,1.6,1365.0,1365.0,1365.0,1365.0,1365.0,1365.0
153127,2220,2.5,73,,Hayden,4,,MID,2019-20,False,False,2,,2601.0,,2.8,2.2,2.2,1857.0,1611.0,1611.0,1857.0,1611.0,1611.0
153127,1942,1.7,40,,Hayden,4,,MID,2020-21,False,False,3,,2678.0,,2.5,2.65,2.3000000000000003,2220.0,2038.5,1814.0,2220.0,2038.5,1814.0
153127,1000,2.0,28,,Hayden,4,,MID,2021-22,False,False,4,,2081.0,,1.7,2.1,2.3333333333333335,1942.0,2081.0,2006.3333333333333,1942.0,2081.0,2006.3333333333333
153127,0,0.0,0,,Hayden,4,,MID,2023-24,True,True,5,2727.0,,3.3166666666666664,2.0,1.85,2.0666666666666664,1000.0,1471.0,1720.6666666666667,1000.0,1471.0,1720.6666666666667
153127,0,0.0,0,,Hayden,4,2016-07-11,MID,2024-25,False,False,6,,1302.0,,0.0,0.9999999999999999,1.2333333333333332,0.0,500.0,980.6666666666666,0.0,500.0,980.6666666666666
153133,1456,3.4,89,,Iwobi,3,,MID,2016-17,False,False,0,,,,,,,,,,,,
153133,1827,3.4,89,,Iwobi,3,,MID,2017-18,False,False,1,,,,3.4,3.4,3.4,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0
153133,1961,2.8,99,,Iwobi,3,,MID,2018-19,False,False,2,,2197.0,,3.4,3.4,3.4,1827.0,1641.5,1641.5,1827.0,1641.5,1641.5
153133,1591,2.1,52,,Iwobi,11,,MID,2019-20,False,True,3,3122.0,,3.216666666666667,2.8,3.0999999999999996,3.1999999999999997,1961.0,1894.0,1748.0,,,
153133,1530,2.2,65,,Iwobi,11,,MID,2020-21,False,False,4,,1818.0,,2.1,2.45,2.766666666666666,1591.0,1776.0,1793.0,1591.0,1591.0,1591.0
153133,2029,2.8,78,,Iwobi,11,,MID,2021-22,False,False,5,,2683.0,,2.2,2.1500000000000004,2.3666666666666667,1530.0,1560.5,1694.0,1530.0,1560.5,1560.5
153133,3379,3.3,126,,Iwobi,11,,MID,2022-23,False,False,6,,2336.0,,2.8,2.5,2.3666666666666667,2029.0,1779.5,1716.6666666666667,2029.0,1779.5,1716.6666666666667
153133,2331,3.2,102,,Iwobi,54,,MID,2023-24,False,True,7,3108.0,,3.16,3.3,3.05,2.766666666666667,3379.0,2704.0,2312.6666666666665,,,
153133,2981,4.1,156,1996-05-03,Iwobi,54,2023-09-01,MID,2024-25,False,False,8,,2630.0,,3.2,3.25,3.0999999999999996,2331.0,2855.0,2579.6666666666665,2331.0,2331.0,2331.0
153256,694,1.9,26,,Elneny,3,,MID,2016-17,False,False,0,,,,,,,,,,,,
153256,865,1.7,22,,Elneny,3,,MID,2017-18,False,False,1,,,,1.9,1.9,1.9,694.0,694.0,694.0,694.0,694.0,694.0
153256,377,1.3,10,,Elneny,3,,MID,2018-19,False,False,2,,2197.0,,1.7,1.7999999999999998,1.7999999999999998,865.0,779.5,779.5,865.0,779.5,779.5
153256,0,0.0,0,,Elneny,3,,MID,2019-20,False,False,3,,2835.0,,1.3,1.5,1.6333333333333335,377.0,621.0,645.3333333333334,377.0,621.0,645.3333333333334
153256,1538,2.2,50,,Elneny,3,,MID,2020-21,False,False,4,,2809.0,,0.0,0.65,1.0,0.0,188.5,414.0,0.0,188.5,414.0
153256,801,1.9,27,,Elneny,3,,MID,2021-22,False,False,5,,1996.0,,2.2,1.1,1.1666666666666667,1538.0,769.0,638.3333333333334,1538.0,769.0,638.3333333333334
153256,111,1.2,6,,Elneny,3,,MID,2022-23,False,False,6,,3060.0,,1.9,2.05,1.3666666666666665,801.0,1169.5,779.6666666666666,801.0,1169.5,779.6666666666666
153256,25,2.0,6,,M.Elneny,3,,MID,2023-24,False,False,7,,2237.0,,1.2,1.5499999999999998,1.7666666666666666,111.0,456.0,816.6666666666666,111.0,456.0,816.6666666666666
153366,64,1.0,3,,Reed,20,,MID,2016-17,False,False,0,,,,,,,,,,,,
153366,2243,2.2,69,,Reed,54,,MID,2020-21,True,True,1,,,,1.0,1.0,1.0,64.0,64.0,64.0,,,
153366,2868,2.9,107,,Reed,54,,MID,2022-23,True,True,2,,,,2.2,1.6,1.6,2243.0,1153.5,1153.5,2243.0,2243.0,2243.0
153366,1317,1.7,47,,Reed,54,,MID,2023-24,False,False,3,,3240.0,,2.9,2.55,2.033333333333333,2868.0,2555.5,1725.0,2868.0,2555.5,2555.5
153366,100,0.8,10,1995-01-27,Reed,54,2020-08-30,MID,2024-25,False,False,4,,2630.0,,1.7,2.3,2.2666666666666666,1317.0,2092.5,2142.6666666666665,1317.0,2092.5,2142.6666666666665
153371,32,1.0,4,,Gallagher,20,,FWD,2018-19,True,True,0,1570.0,,1.8,,,,,,,,,
153371,0,0.0,0,,Gallagher,20,,FWD,2019-20,False,False,1,,2027.0,,1.0,1.0,1.0,32.0,32.0,32.0,32.0,32.0,32.0
153373,616,1.8,23,,McQueen,20,,MID,2016-17,False,False,0,,,,,,,,,,,,
153373,142,2.0,14,,McQueen,20,,DEF,2017-18,False,False,1,,,,1.8,1.8,1.8,616.0,616.0,616.0,616.0,616.0,616.0
153373,0,0.0,0,,McQueen,20,,DEF,2018-19,False,False,2,,2520.0,,2.0,1.9,1.9,142.0,379.0,379.0,142.0,379.0,379.0
153379,211,1.7,12,,Sims,20,,MID,2016-17,False,False,0,,,,,,,,,,,,
153379,160,1.3,8,,Sims,20,,MID,2017-18,False,False,1,,,,1.7,1.7,1.7,211.0,211.0,211.0,211.0,211.0,211.0
153379,208,1.6,11,,Sims,20,,MID,2018-19,False,False,2,,2520.0,,1.3,1.5,1.5,160.0,185.5,185.5,160.0,185.5,185.5
